sample,label,Fc0,Fc1,Fc2,Fc3,Fv4,Fv5,Fv6,Fv7
Fc2C3Fc3C2LQS48,Q,C1,C0,C0,C1,0,0,5,0
Fc2C3Fc3C2LQS49,R,C0,C2,C2,C0,0,3,0,0
Fc2C3Fc3C2LQS50,Q,C1,C1,C2,C3,0,0,8,0
Fc2C3Fc3C2LQS51,P,C3,C1,C2,C0,0,0,0,0
Fc2C3Fc3C2LQS53,P,C0,C0,C2,C2,0,0,0,7
Fc2C3Fc3C2LQS54,T,C2,C2,C0,C2,8,5,0,0
Fc2C3Fc3C2LQS55,R,C0,C0,C0,C2,0,4,0,0
Fc2C3Fc3C2LQS56,R,C3,C1,C3,C0,0,0,0,0
Fc2C3Fc3C2LQS57,Q,C3,C1,C0,C0,0,0,0,0
Fc2C3Fc3C2LQS58,R,C0,C3,C3,C0,0,0,5,0
Fc2C3Fc3C2LQS59,P,C0,C3,C0,C1,4,0,0,0
Fc2C3Fc3C2LQS60,Q,C2,C2,C0,C3,0,0,0,0
Fc2C3Fc3C2LQS62,P,C2,C3,C0,C1,0,0,7,0
Fc2C3Fc3C2LQS63,R,C8,C0,C2,C7,3,1,0,3
Fc2C3Fc3C2Fv4V1LRS15,T,C0,C0,C0,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS16,V,C0,C0,C0,C1,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS17,T,C2,C2,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS18,P,C1,C0,C2,C1,1,0,0,4
Fc2C3Fc3C2Fv4V1LRS19,R,C2,C0,C0,C0,0,7,0,0
Fc2C3Fc3C2Fv4V1LRS20,R,C0,C0,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS21,R,C0,C0,C1,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS23,R,C0,C2,C0,C3,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS24,P,C1,C3,C0,C0,0,5,0,0
Fc2C3Fc3C2Fv4V1LRS25,P,C2,C0,C3,C2,0,5,0,0
Fc2C3Fc3C2Fv4V1LRS27,S,C3,C0,C1,C2,1,5,0,0
Fc2C3Fc3C2Fv4V1LRS28,T,C3,C0,C2,C0,0,8,0,0
Fc2C3Fc3C2Fv4V1LRS29,R,C2,C0,C0,C1,0,0,0,9
Fc2C3Fc3C2Fv4V1LRS30,R,C0,C1,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS31,R,C1,C0,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS32,R,C7,C1,C2,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS33,S,C1,C2,C0,C3,0,4,0,0
Fc2C3Fc3C2Fv4V1LRS35,S,C1,C1,C2,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS36,P,C1,C0,C0,C0,0,8,0,0
Fc2C3Fc3C2Fv4V1LRS37,Q,C3,C0,C1,C2,0,0,0,6
Fc2C3Fc3C2Fv4V1LRS38,T,C2,C0,C0,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS39,Q,C3,C1,C3,C0,0,6,0,0
Fc2C3Fc3C2Fv4V1LRS40,R,C2,C3,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS41,R,C0,C3,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS42,Q,C3,C0,C1,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS43,Q,C3,C0,C0,C1,0,3,0,0
Fc2C3Fc3C2Fv4V1LRS44,R,C0,C1,C0,C1,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS45,R,C0,C3,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS46,T,C0,C3,C1,C0,0,0,4,0
Fc2C3Fc3C2Fv4V1LRS47,P,C0,C0,C0,C0,1,8,0,0
Fc2C3Fc3C2Fv4V1LRS48,R,C2,C0,C3,C0,0,0,3,6
Fc2C3Fc3C2Fv4V1LRS49,P,C0,C2,C0,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS51,Q,C3,C7,C0,C2,1,0,0,7
Fc2C3Fc3C2Fv4V1LRS53,R,C0,C3,C0,C3,1,0,7,0
Fc2C3Fc3C2Fv4V1LRS54,P,C1,C2,C1,C3,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS55,Q,C6,C7,C0,C0,0,0,0,0
Fc2C3Fc3C2Fv4V1LRS56,V,C9,C1,C9,C2,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS57,S,C0,C0,C2,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS58,P,C0,C0,C3,C2,1,7,0,0
Fc2C3Fc3C2Fv4V1LRS60,Q,C8,C0,C2,C0,1,0,0,6
Fc2C3Fc3C2Fv4V1LRS61,R,C0,C3,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS62,R,C1,C0,C3,C0,1,0,0,0
Fc2C3Fc3C2Fv4V1LRS63,Q,C1,C0,C3,C0,0,6,0,0
Fc2C3Fc3C2Fv4V2LSS15,S,C3,C1,C1,C1,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS16,S,C0,C3,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS18,S,C0,C3,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS19,P,C0,C7,C3,C5,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS20,P,C0,C0,C8,C0,1,0,0,6
Fc2C3Fc3C2Fv4V2LSS21,Q,C3,C7,C3,C2,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS22,R,C1,C0,C0,C0,2,6,0,0
Fc2C3Fc3C2Fv4V2LSS23,Q,C0,C0,C2,C0,1,3,0,0
Fc2C3Fc3C2Fv4V2LSS24,S,C1,C0,C1,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS25,S,C0,C3,C1,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS26,Q,C0,C3,C2,C2,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS27,Q,C0,C0,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS28,Q,C0,C3,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS29,P,C2,C1,C1,C0,2,0,0,9
Fc2C3Fc3C2Fv4V2LSS30,P,C2,C3,C0,C0,1,6,0,0
Fc2C3Fc3C2Fv4V2LSS31,P,C1,C0,C7,C1,1,0,0,9
Fc2C3Fc3C2Fv4V2LSS32,P,C1,C2,C0,C3,1,3,0,0
Fc2C3Fc3C2Fv4V2LSS33,Q,C0,C2,C3,C1,1,7,0,0
Fc2C3Fc3C2Fv4V2LSS34,R,C1,C0,C1,C1,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS35,T,C3,C0,C0,C4,2,0,0,5
Fc2C3Fc3C2Fv4V2LSS36,Q,C0,C1,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS37,R,C2,C0,C0,C1,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS38,P,C6,C0,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS39,Q,C0,C0,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS40,S,C0,C0,C3,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS41,R,C1,C0,C1,C3,1,0,0,4
Fc2C3Fc3C2Fv4V2LSS42,T,C2,C0,C2,C8,1,4,0,0
Fc2C3Fc3C2Fv4V2LSS43,R,C0,C1,C0,C1,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS45,Q,C0,C0,C3,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS46,Q,C1,C1,C7,C0,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS47,Q,C0,C0,C0,C0,2,0,8,0
Fc2C3Fc3C2Fv4V2LSS48,P,C2,C0,C0,C0,1,0,4,0
Fc2C3Fc3C2Fv4V2LSS49,Q,C0,C0,C3,C2,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS50,V,C2,C0,C3,C3,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS51,V,C0,C3,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS52,R,C0,C0,C1,C0,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS53,V,C0,C1,C2,C0,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS54,Q,C1,C0,C3,C2,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS55,S,C4,C3,C7,C0,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS56,P,C0,C3,C9,C0,2,0,8,0
Fc2C3Fc3C2Fv4V2LSS57,Q,C2,C0,C0,C3,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS58,Q,C1,C1,C3,C2,1,0,0,0
Fc2C3Fc3C2Fv4V2LSS59,P,C0,C0,C3,C0,2,0,5,0
Fc2C3Fc3C2Fv4V2LSS60,R,C3,C0,C0,C0,1,0,9,0
Fc2C3Fc3C2Fv4V2LSS61,Q,C0,C3,C2,C1,2,0,0,0
Fc2C3Fc3C2Fv4V2LSS63,P,C0,C3,C0,C0,1,0,0,0
Fc2C3Fc3C2Fv4V3LTS15,Q,C3,C2,C2,C1,2,0,0,7
Fc2C3Fc3C2Fv4V3LTS16,Q,C0,C8,C0,C3,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS17,Q,C0,C0,C0,C0,3,4,0,0
Fc2C3Fc3C2Fv4V3LTS18,P,C2,C0,C1,C0,2,4,0,0
Fc2C3Fc3C2Fv4V3LTS19,T,C0,C0,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS20,Q,C0,C0,C3,C0,2,6,0,0
Fc2C3Fc3C2Fv4V3LTS21,T,C7,C3,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS22,T,C1,C0,C0,C2,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS23,R,C3,C2,C0,C0,3,3,0,0
Fc2C3Fc3C2Fv4V3LTS25,Q,C5,C3,C3,C3,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS27,S,C1,C0,C1,C0,3,0,0,8
Fc2C3Fc3C2Fv4V3LTS28,Q,C1,C0,C8,C8,3,0,4,0
Fc2C3Fc3C2Fv4V3LTS29,T,C0,C3,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS31,P,C0,C7,C0,C0,3,5,0,0
Fc2C3Fc3C2Fv4V3LTS32,P,C0,C3,C1,C0,2,0,0,7
Fc2C3Fc3C2Fv4V3LTS33,S,C0,C3,C2,C0,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS34,T,C1,C0,C3,C0,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS35,P,C0,C2,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS36,P,C0,C0,C3,C1,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS37,Q,C0,C1,C2,C0,2,4,0,0
Fc2C3Fc3C2Fv4V3LTS38,P,C0,C1,C2,C2,3,0,6,0
Fc2C3Fc3C2Fv4V3LTS39,P,C0,C2,C0,C2,3,0,9,0
Fc2C3Fc3C2Fv4V3LTS40,R,C3,C2,C0,C3,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS41,P,C1,C3,C3,C3,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS42,T,C0,C2,C1,C1,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS43,R,C1,C1,C1,C1,3,0,6,0
Fc2C3Fc3C2Fv4V3LTS44,T,C0,C0,C3,C2,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS45,Q,C0,C2,C0,C0,3,0,8,0
Fc2C3Fc3C2Fv4V3LTS47,R,C2,C0,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS49,T,C1,C0,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS50,Q,C0,C3,C0,C3,3,0,4,5
Fc2C3Fc3C2Fv4V3LTS51,P,C6,C1,C3,C0,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS52,T,C2,C3,C1,C2,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS53,Q,C2,C0,C0,C0,2,0,0,0
Fc2C3Fc3C2Fv4V3LTS54,T,C1,C3,C0,C1,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS55,Q,C3,C2,C0,C3,3,6,0,0
Fc2C3Fc3C2Fv4V3LTS56,R,C0,C7,C3,C0,3,4,0,0
Fc2C3Fc3C2Fv4V3LTS57,R,C2,C2,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv4V3LTS58,R,C0,C0,C0,C0,3,6,0,0
Fc2C3Fc3C2Fv4V3LTS59,P,C0,C2,C2,C0,3,0,0,7
Fc2C3Fc3C2Fv4V3LTS60,P,C0,C1,C1,C0,3,0,0,5
Fc2C3Fc3C2Fv4V3LTS61,P,C0,C0,C0,C5,2,0,0,7
Fc2C3Fc3C2Fv4V3LTS62,R,C1,C3,C0,C3,2,0,8,0
Fc2C3Fc3C2Fv4V3LTS63,T,C1,C0,C0,C0,3,0,0,0
Fc2C3Fc3C2Fv5V1LVS15,P,C1,C1,C0,C0,0,1,0,7
Fc2C3Fc3C2Fv5V1LVS16,S,C0,C0,C1,C1,4,0,0,0
Fc2C3Fc3C2Fv5V1LVS17,P,C0,C3,C0,C2,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS18,P,C2,C0,C1,C3,0,0,0,8
Fc2C3Fc3C2Fv5V1LVS19,T,C2,C0,C1,C0,0,1,0,6
Fc2C3Fc3C2Fv5V1LVS20,S,C3,C0,C3,C0,4,0,0,0
Fc2C3Fc3C2Fv5V1LVS21,V,C3,C0,C0,C1,0,1,0,6
Fc2C3Fc3C2Fv5V1LVS22,R,C6,C3,C3,C0,6,0,0,0
Fc2C3Fc3C2Fv5V1LVS24,P,C0,C3,C2,C0,7,0,0,0
Fc2C3Fc3C2Fv5V1LVS25,Q,C2,C2,C3,C0,9,0,0,0
Fc2C3Fc3C2Fv5V1LVS26,V,C1,C2,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS27,S,C0,C1,C0,C1,0,1,0,4
Fc2C3Fc3C2Fv5V1LVS28,Q,C0,C1,C2,C0,0,0,0,4
Fc2C3Fc3C2Fv5V1LVS29,V,C8,C0,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS31,V,C1,C0,C0,C3,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS32,Q,C0,C3,C5,C0,0,0,0,7
Fc2C3Fc3C2Fv5V1LVS33,S,C0,C0,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS34,R,C0,C0,C0,C5,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS35,R,C1,C1,C0,C0,0,1,6,0
Fc2C3Fc3C2Fv5V1LVS36,V,C2,C0,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS37,V,C0,C3,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS38,P,C5,C4,C0,C3,0,0,0,0
Fc2C3Fc3C2Fv5V1LVS39,V,C0,C4,C0,C1,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS40,R,C3,C1,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS41,P,C0,C0,C0,C2,0,0,0,0
Fc2C3Fc3C2Fv5V1LVS43,T,C0,C0,C0,C3,8,1,0,0
Fc2C3Fc3C2Fv5V1LVS44,R,C8,C0,C0,C3,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS45,Q,C1,C1,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS47,P,C1,C1,C3,C0,0,0,0,0
Fc2C3Fc3C2Fv5V1LVS49,S,C3,C0,C3,C2,0,1,0,6
Fc2C3Fc3C2Fv5V1LVS50,T,C0,C1,C2,C0,0,0,0,6
Fc2C3Fc3C2Fv5V1LVS51,R,C7,C0,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS52,T,C1,C2,C0,C0,0,1,6,0
Fc2C3Fc3C2Fv5V1LVS53,V,C2,C2,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS54,R,C3,C1,C1,C1,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS55,P,C0,C0,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS56,Q,C1,C3,C3,C3,0,0,5,0
Fc2C3Fc3C2Fv5V1LVS58,R,C0,C0,C0,C3,9,1,0,0
Fc2C3Fc3C2Fv5V1LVS59,P,C1,C0,C0,C1,0,1,0,9
Fc2C3Fc3C2Fv5V1LVS60,P,C0,C9,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS61,R,C0,C4,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS62,V,C1,C3,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V1LVS63,S,C0,C7,C3,C0,0,0,7,0
Fc2C3Fc3C2Fv5V2LPS15,T,C2,C0,C1,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS16,P,C0,C3,C2,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS17,Q,C0,C0,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS18,Q,C3,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS19,T,C4,C1,C0,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS20,Q,C3,C2,C0,C1,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS21,S,C1,C9,C0,C1,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS22,P,C0,C1,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS23,P,C3,C3,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS24,S,C0,C0,C2,C0,0,2,7,0
Fc2C3Fc3C2Fv5V2LPS25,S,C4,C2,C1,C0,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS26,V,C3,C0,C0,C1,0,1,0,3
Fc2C3Fc3C2Fv5V2LPS27,T,C0,C0,C0,C2,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS28,R,C0,C0,C3,C1,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS29,Q,C0,C0,C3,C2,0,2,4,0
Fc2C3Fc3C2Fv5V2LPS30,P,C2,C2,C0,C0,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS31,P,C0,C3,C3,C0,8,2,0,0
Fc2C3Fc3C2Fv5V2LPS32,P,C0,C1,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS33,V,C0,C0,C0,C0,0,2,0,8
Fc2C3Fc3C2Fv5V2LPS34,Q,C3,C0,C1,C4,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS35,P,C3,C0,C2,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS36,P,C0,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS37,P,C0,C2,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS38,Q,C3,C2,C2,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS39,Q,C1,C1,C3,C0,6,2,0,0
Fc2C3Fc3C2Fv5V2LPS40,Q,C7,C0,C3,C2,0,2,0,5
Fc2C3Fc3C2Fv5V2LPS41,S,C0,C2,C3,C1,0,2,0,4
Fc2C3Fc3C2Fv5V2LPS42,P,C1,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS43,P,C1,C0,C0,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS44,T,C0,C0,C3,C1,0,2,0,8
Fc2C3Fc3C2Fv5V2LPS46,S,C0,C9,C3,C2,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS47,V,C0,C3,C1,C1,0,2,0,6
Fc2C3Fc3C2Fv5V2LPS48,S,C5,C0,C0,C3,0,2,0,7
Fc2C3Fc3C2Fv5V2LPS49,T,C0,C2,C6,C0,0,1,0,6
Fc2C3Fc3C2Fv5V2LPS50,V,C5,C2,C1,C1,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS51,T,C1,C0,C1,C3,7,2,0,0
Fc2C3Fc3C2Fv5V2LPS52,P,C3,C0,C0,C1,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS53,P,C0,C3,C0,C5,0,2,0,6
Fc2C3Fc3C2Fv5V2LPS54,Q,C0,C2,C2,C0,0,1,0,0
Fc2C3Fc3C2Fv5V2LPS55,T,C1,C0,C0,C3,4,2,0,0
Fc2C3Fc3C2Fv5V2LPS56,Q,C0,C0,C3,C0,0,2,0,4
Fc2C3Fc3C2Fv5V2LPS57,S,C5,C2,C2,C0,0,2,6,0
Fc2C3Fc3C2Fv5V2LPS58,S,C1,C6,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS59,S,C2,C3,C0,C1,4,1,0,0
Fc2C3Fc3C2Fv5V2LPS60,V,C0,C0,C3,C3,6,1,0,0
Fc2C3Fc3C2Fv5V2LPS61,P,C1,C2,C1,C2,0,2,0,4
Fc2C3Fc3C2Fv5V2LPS62,P,C0,C2,C0,C0,0,2,0,0
Fc2C3Fc3C2Fv5V2LPS63,V,C2,C0,C0,C3,0,1,0,8
Fc2C3Fc3C2Fv5V3LQS15,Q,C0,C1,C0,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS16,Q,C1,C2,C2,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS17,S,C0,C3,C0,C1,0,2,5,0
Fc2C3Fc3C2Fv5V3LQS19,Q,C2,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS20,P,C2,C0,C0,C1,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS21,R,C3,C0,C1,C0,5,3,0,5
Fc2C3Fc3C2Fv5V3LQS22,Q,C0,C7,C0,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS23,V,C0,C4,C0,C3,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS24,P,C2,C0,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS27,P,C0,C3,C0,C2,0,2,3,5
Fc2C3Fc3C2Fv5V3LQS28,R,C0,C5,C0,C0,3,2,0,0
Fc2C3Fc3C2Fv5V3LQS29,V,C1,C0,C0,C3,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS30,V,C0,C9,C1,C3,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS31,P,C2,C0,C0,C2,0,2,6,0
Fc2C3Fc3C2Fv5V3LQS32,Q,C2,C3,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS33,Q,C0,C0,C0,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS34,Q,C3,C0,C2,C3,0,3,0,8
Fc2C3Fc3C2Fv5V3LQS35,Q,C0,C3,C3,C3,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS37,P,C1,C0,C2,C1,0,3,0,8
Fc2C3Fc3C2Fv5V3LQS38,P,C0,C0,C6,C1,6,2,0,0
Fc2C3Fc3C2Fv5V3LQS39,Q,C0,C0,C0,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS41,Q,C1,C0,C0,C1,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS43,Q,C3,C1,C0,C2,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS44,Q,C0,C3,C1,C3,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS45,P,C0,C3,C0,C1,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS46,P,C0,C0,C0,C0,7,3,0,0
Fc2C3Fc3C2Fv5V3LQS47,Q,C2,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS48,Q,C0,C0,C3,C0,6,3,0,0
Fc2C3Fc3C2Fv5V3LQS49,Q,C1,C0,C1,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS50,P,C4,C2,C0,C3,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS51,Q,C8,C0,C3,C3,5,3,0,0
Fc2C3Fc3C2Fv5V3LQS52,P,C2,C2,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS53,Q,C0,C0,C0,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS54,T,C1,C0,C0,C8,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS55,P,C0,C7,C1,C0,0,2,0,8
Fc2C3Fc3C2Fv5V3LQS56,P,C0,C0,C0,C0,0,2,0,6
Fc2C3Fc3C2Fv5V3LQS57,R,C1,C3,C8,C0,0,3,6,0
Fc2C3Fc3C2Fv5V3LQS58,S,C0,C0,C3,C0,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS59,R,C3,C0,C0,C2,0,2,0,0
Fc2C3Fc3C2Fv5V3LQS60,R,C1,C0,C2,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS61,V,C0,C0,C0,C0,0,3,0,0
Fc2C3Fc3C2Fv5V3LQS63,R,C0,C0,C1,C0,0,3,0,0
Fc2C3Fc3C2Fv6V1LRS15,Q,C2,C0,C1,C0,0,9,0,0
Fc2C3Fc3C2Fv6V1LRS16,Q,C2,C0,C0,C2,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS17,R,C1,C0,C3,C0,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS18,P,C0,C0,C0,C0,0,0,1,4
Fc2C3Fc3C2Fv6V1LRS19,P,C3,C9,C1,C0,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS20,Q,C2,C2,C3,C0,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS21,P,C0,C5,C1,C0,6,0,0,0
Fc2C3Fc3C2Fv6V1LRS22,R,C0,C3,C0,C0,0,4,0,0
Fc2C3Fc3C2Fv6V1LRS23,Q,C0,C0,C1,C1,0,0,0,7
Fc2C3Fc3C2Fv6V1LRS24,R,C1,C3,C1,C0,0,7,0,0
Fc2C3Fc3C2Fv6V1LRS25,P,C1,C3,C0,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS26,P,C2,C0,C2,C0,0,0,0,7
Fc2C3Fc3C2Fv6V1LRS27,R,C0,C0,C1,C2,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS28,R,C3,C5,C3,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS29,P,C3,C0,C3,C2,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS30,P,C4,C0,C7,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS31,R,C0,C0,C0,C2,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS32,R,C0,C0,C0,C2,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS33,Q,C3,C1,C0,C0,0,4,1,0
Fc2C3Fc3C2Fv6V1LRS35,R,C3,C0,C3,C1,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS36,V,C1,C0,C1,C0,0,0,0,3
Fc2C3Fc3C2Fv6V1LRS37,R,C0,C0,C0,C0,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS38,R,C1,C0,C3,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS39,Q,C0,C5,C0,C0,7,0,1,0
Fc2C3Fc3C2Fv6V1LRS40,R,C0,C0,C3,C1,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS41,Q,C1,C3,C2,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS42,R,C1,C3,C1,C2,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS43,V,C1,C9,C3,C0,0,0,0,0
Fc2C3Fc3C2Fv6V1LRS45,P,C0,C1,C2,C0,0,0,1,0
Fc2C3Fc3C2Fv6V1LRS46,P,C1,C2,C0,C0,0,0,1,0
