,PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
19926,19926,0.061079,-0.327834,0.10166,0.492426,0.181249,0.097676,0.531279,0.18238,0.024435,-0.056893,A
19927,19927,0.095291,-0.161462,0.176398,-0.092474,0.251159,0.150985,0.235459,-0.489993,-0.36369,0.15743,E
19928,19928,-0.083459,-0.168606,0.268802,-0.177509,0.247246,0.102585,0.559431,-0.467815,0.262873,0.086035,F
19929,19929,0.181339,0.235042,0.244081,-0.767445,0.236794,-0.465021,0.571182,0.174492,0.29933,0.01068,A
19930,19930,0.171084,0.013761,0.374822,0.996883,0.247106,0.048161,0.072239,0.52648,0.023358,-0.035615,A
19931,19931,-0.056933,-0.325897,-2.963443,-0.649639,0.18311,-0.033068,0.073868,-0.154931,0.312102,-0.073549,D
19932,19932,-0.369897,0.000565,0.350817,0.54622,0.245473,-0.587775,-0.110499,1.077598,0.675316,-0.204268,E
19933,19933,-0.04911,0.194276,0.373566,0.655459,0.208517,-0.186342,-0.154128,0.76919,0.74377,-0.152084,X
19934,19934,0.113959,0.421678,0.142262,-0.086818,0.258754,-0.384082,0.034642,-0.27172,-0.00402,-0.290568,F
19935,19935,-0.021333,0.176063,0.254912,-0.109448,0.268788,0.073526,0.462535,-0.278093,-0.181056,-0.138048,A
19937,19937,0.000757,0.37647,0.178094,-0.000257,0.260953,0.538006,0.366219,-0.403211,0.010906,0.286188,F
19938,19938,0.149485,0.096815,0.224345,-0.505676,0.264105,-1.002067,0.363407,-0.022545,0.184478,-1.048593,H
19939,19939,0.118919,0.248018,0.138403,-0.080075,0.235082,0.09193,0.103197,0.055936,0.263093,-0.097212,A
19940,19940,0.06478,0.066754,0.311439,-0.148576,0.24679,0.229767,0.341279,-1.063455,-0.849694,-0.017394,A
19941,19941,0.143172,-0.756586,-1.198853,-1.766001,0.23436,-0.121296,0.043338,-0.106047,-0.369687,0.053151,A
19942,19942,0.070827,-0.419493,0.202983,0.451241,0.238545,0.217497,0.306125,0.401329,-0.165805,0.379042,A
19943,19943,-0.058813,-0.103,0.123786,1.348333,0.26415,0.287734,0.006673,1.139022,0.687705,0.178403,A
19944,19944,-0.017094,0.369361,0.259578,0.20597,0.216535,1.995053,0.121908,-1.056824,-0.910815,1.889932,F
19945,19945,-0.144794,-0.077293,0.053848,1.101637,0.236399,0.092017,-1.693475,1.305887,0.950439,-1.061124,A
19946,19946,0.048137,-0.217542,0.242807,0.471834,0.250565,-0.383217,0.263375,0.361829,0.022852,-0.065361,G
19947,19947,0.100511,-0.352949,0.310346,0.624737,0.207973,0.709757,0.343506,0.065623,0.054828,0.660403,A
19948,19948,0.092822,0.205996,0.098828,-0.049,0.250332,-0.54347,0.265349,0.089047,-0.00223,-0.242012,F
19949,19949,-0.001285,0.093162,-0.507966,-0.529869,0.415617,1.695053,0.683139,-2.080881,-1.004194,0.962575,E
19951,19951,0.166661,0.214227,0.537535,0.705627,0.240352,-1.143211,0.671973,-1.963944,-2.637811,-0.751391,H
19952,19952,-0.084285,-0.137857,0.499754,-0.540997,0.272458,-0.348676,0.483893,0.594867,0.425725,-0.536079,A
19953,19953,0.716652,-0.083184,0.186677,-0.601261,0.917459,-0.697217,-0.794207,0.2181,0.71884,0.07421,I
19954,19954,-0.233301,-0.349155,0.227593,0.786476,0.231547,1.123276,0.095396,0.044722,0.28357,1.150245,A
19955,19955,-0.006767,0.356504,0.082134,-0.051245,0.250169,-0.087607,0.067633,-0.038576,0.28505,-0.186913,G
19956,19956,0.063968,-0.16353,0.332044,1.392393,0.187543,0.315189,0.025129,1.463776,0.162005,0.393691,A
19957,19957,-0.04536,-0.231218,0.084142,-0.719302,0.252753,-0.135485,0.304999,0.200382,-0.013989,-0.446047,F
19958,19958,0.226056,0.161441,0.163347,1.111765,0.257508,0.017163,0.57886,0.725628,-0.319648,0.112611,A
19960,19960,0.076277,0.193477,-0.055571,0.030808,0.060232,-1.127655,-2.070751,0.528738,0.923352,-1.550314,G
19961,19961,-0.270736,0.015291,0.283578,0.731715,0.274875,0.310356,0.207998,0.350018,0.437173,-0.039406,E
19962,19962,-3.498799,2.194581,-0.33331,1.116382,-4.746001,0.489794,0.446061,1.185529,-0.679185,-0.626024,A
19963,19963,0.209816,-0.20825,0.177449,0.277953,0.252236,-0.011905,0.484233,-0.021956,0.016102,0.121076,A
19964,19964,-0.063616,-0.089956,0.111319,0.706858,0.219294,0.539554,0.023282,-0.061116,0.267669,0.563449,A
19965,19965,-0.08274,-0.044085,0.398565,-0.034906,0.200239,-0.799727,0.403503,0.327967,0.230858,-0.8952,E
19966,19966,0.033465,-0.162441,0.104699,-0.05106,0.23726,-0.36078,0.507226,-0.790084,-0.201802,-0.360833,F
19967,19967,0.164706,-0.004704,0.060883,-0.017172,0.23277,-0.0814,0.029009,0.197384,0.311771,-0.313826,A
19968,19968,0.02798,-0.01347,0.178094,0.950595,0.816357,0.062047,-1.080525,0.044867,1.202072,1.186697,I
19969,19969,-0.176995,0.200647,0.290333,0.686698,0.222334,-0.355858,0.246547,0.480267,0.192094,-0.092916,X
19970,19970,0.109676,-0.271064,-1.38656,-1.08267,0.122369,1.579302,0.421193,-1.376991,-0.280151,2.072992,A
19971,19971,-0.031625,-0.808647,0.294494,0.917314,-1.142538,1.062054,0.244972,0.613871,0.108196,0.536157,F
19972,19972,0.109111,0.152254,0.302227,1.532141,0.207674,0.271969,0.342945,1.201373,0.478556,0.49874,A
19973,19973,-0.125944,0.42656,0.097042,-0.139673,0.280134,-0.541015,0.19572,1.036473,0.722446,-0.080388,F
19974,19974,0.126987,-0.122139,0.271756,0.385111,0.182946,0.048063,0.097008,0.335647,0.080912,-0.105929,A
19975,19975,0.201711,0.243271,0.212916,0.373696,-1.107375,0.276696,0.243043,1.392185,0.536058,-0.271941,F
19976,19976,0.113632,0.229466,0.285652,-0.443676,0.256336,-1.069934,0.493875,0.178955,0.704384,-1.041564,H
19977,19977,-0.067656,-0.302123,0.30409,1.072452,0.282932,1.304041,0.280938,0.198064,0.150575,1.221784,A
19978,19978,0.935154,-0.136904,0.084504,-1.365086,0.929998,-0.831769,-1.644915,-2.117871,-1.073154,-1.308427,I
19979,19979,-0.031839,0.366441,0.315155,0.535701,0.170799,1.142274,0.265958,-0.246401,-0.420325,0.957597,F
19980,19980,-0.118766,-0.182552,0.115144,0.477713,0.182099,0.125691,0.38212,0.200202,0.17943,-0.18953,E
19981,19981,0.077603,-0.22982,0.258651,-0.011444,0.245337,-0.443293,0.325506,0.064035,-0.156271,-0.356418,A
19983,19983,0.401416,0.738576,0.191069,-0.578584,0.883949,-1.2865,-1.037416,1.168104,1.840026,-0.445324,I
19984,19984,0.053713,0.657535,0.339493,1.162336,-1.321113,0.252789,0.116553,0.489403,0.066738,0.867057,A
19985,19985,0.094663,0.229566,0.10335,-0.000274,0.243177,-0.027631,0.177874,0.364812,0.374393,-0.139693,A
19986,19986,-0.047384,0.268091,0.526945,0.323495,0.265406,0.404584,0.132519,0.554753,-0.124866,0.559998,G
19987,19987,-0.062584,-0.268251,0.318362,1.16316,0.266464,-0.268117,0.435142,1.417617,0.282597,-0.132431,A
19988,19988,-0.05918,0.18932,0.348655,1.872552,0.249476,0.322763,0.815572,0.223625,0.250518,0.202078,G
19989,19989,-0.015875,-0.079786,-2.977963,-0.857679,0.262427,-0.072278,0.385079,0.077865,0.387136,-0.244589,A
19990,19990,0.103174,-0.107302,0.285011,1.06953,0.743098,-0.631353,-1.299808,0.635284,1.319191,-0.073464,Y
19991,19991,0.129057,0.061939,0.387078,0.378022,0.253167,-0.782048,0.004205,1.014687,0.514975,-0.320765,F
19992,19992,0.166351,1.697717,0.391566,0.176935,-1.179561,0.212184,0.521314,0.731531,-0.023103,0.211106,A
19993,19993,0.079376,0.437456,0.204095,-0.069743,0.248231,-0.196863,0.156368,0.056245,-0.086758,-0.462058,A
19995,19995,0.072274,0.186745,0.336122,-1.148651,0.249351,-0.11912,-0.025649,0.546913,0.209498,-0.177712,E
19996,19996,0.093082,-0.008532,0.074666,0.092339,0.263397,-0.618848,-0.008606,1.149714,0.580856,-0.412548,F
19998,19998,-0.118357,0.256597,-1.171509,-0.038679,0.284334,1.058553,0.527776,-0.427726,0.127291,1.246769,A
19999,19999,-0.082079,0.299931,0.362254,0.325039,0.205743,0.692017,0.010424,-0.651837,-0.014084,0.795034,A
20001,20001,0.054773,-0.01129,-2.141683,-0.785136,0.18003,-0.361462,0.185039,-0.418329,0.140057,0.146487,D
20002,20002,0.150892,0.000296,-2.293941,0.030188,0.259455,-0.419226,0.235616,0.850266,0.431313,-0.087458,E
20003,20003,-0.18591,-0.387535,0.050789,-0.588308,0.200347,0.896303,0.173573,-0.265683,0.051266,0.636592,C
20004,20004,0.096201,-0.378369,0.121713,0.575775,0.203847,0.59654,0.295662,0.647262,0.375795,0.298277,A
20005,20005,-0.143513,-0.180684,0.296038,-0.044637,0.231731,1.061903,0.292039,-1.10926,-0.604275,0.997269,A
20006,20006,0.028674,-0.080317,0.102071,-0.368479,0.243889,-1.193369,0.363432,0.559748,0.806731,-1.002229,G
20007,20007,-0.005387,0.097481,0.070701,0.334838,0.21833,0.04854,0.439593,0.246574,-0.135761,0.097226,F
20008,20008,-0.210272,0.223913,0.460456,1.377946,0.242231,2.716521,0.061518,-0.568834,-0.900333,2.021846,A
20009,20009,0.130239,0.205901,0.233572,-0.652049,0.226391,-0.389613,0.408798,-1.00198,-0.312433,-0.244808,F
20010,20010,0.145254,-0.26093,-0.599095,-0.609972,0.204616,1.214717,0.363669,-1.160703,-0.091105,1.125875,A
20011,20011,0.041291,-0.266339,0.05487,0.265592,0.229617,-0.413899,0.067834,0.689467,0.509515,-0.549095,H
20013,20013,-0.126698,-0.105755,-0.173115,0.694274,0.089417,1.66213,0.761716,0.737837,1.666425,1.686594,X
20014,20014,-0.007636,-0.03931,0.216572,-0.817799,0.255145,-0.049573,0.529135,-1.80181,-1.060687,-0.05262,E
20015,20015,0.071029,0.040254,0.247556,0.558739,0.255414,0.971595,-0.005628,0.061386,0.077211,0.568774,A
20016,20016,0.031973,-0.361761,-3.313915,-0.632678,0.226356,0.018591,0.071102,-0.106538,0.28154,0.155327,D
20017,20017,0.052789,-0.297247,0.309548,0.806291,0.289988,0.614814,0.23875,0.187649,-0.153895,0.336993,A
20018,20018,-0.148962,-0.3563,0.228197,0.584936,0.186042,0.775568,0.210242,0.224008,0.056866,1.04895,A
20019,20019,0.300318,0.026862,-0.033622,0.941423,0.927821,-0.285055,-0.950846,0.954905,1.672014,0.928662,I
20020,20020,0.568746,0.213751,-0.025736,0.41941,0.9768,-0.666485,-0.945253,0.382113,1.381766,-0.105767,I
20021,20021,-0.019793,-0.041864,0.23063,-0.384765,0.257089,0.107428,0.04092,0.274415,0.400331,0.283903,A
20023,20023,-3.498799,0.05228,-0.053513,0.454498,-4.999452,0.094553,-0.143054,0.341545,-0.577724,-0.506135,E
20024,20024,-0.08823,0.256097,0.243602,0.174316,0.234068,-0.004158,0.34482,0.066849,-0.136402,0.106979,F
20025,20025,0.104257,-0.25451,0.301319,0.850513,0.249323,-0.087496,0.585197,-0.001839,0.213608,-0.067452,A
20026,20026,0.157528,-0.099121,0.241233,-0.168656,0.251637,-0.715841,0.134365,0.174045,0.153879,-0.497039,A
20027,20027,0.156621,0.090697,0.205662,0.140898,0.190974,-0.094305,0.496699,0.039955,-0.074425,0.101355,A
20028,20028,0.09835,-0.060987,0.078666,-0.869815,0.233752,-0.262277,0.612958,-1.099259,-0.283461,-0.041278,E
20029,20029,0.800199,0.075839,0.160964,0.486832,0.240356,-0.130791,0.154279,0.091768,0.050299,-0.100498,A
20030,20030,0.529203,-0.281296,0.145831,-0.419849,0.931814,-0.639942,-1.179386,-0.780054,0.583499,0.490011,I
20031,20031,0.241434,0.249067,-0.022391,-0.789852,0.275414,1.128086,0.179209,-1.285094,-0.938377,1.4107,A
20032,20032,-0.575561,-0.491509,0.40529,1.290449,0.193881,1.147197,0.014364,0.129328,0.904377,1.404949,Y
20033,20033,-0.189545,-0.249813,0.374288,1.198411,0.22802,0.15764,0.280755,1.028534,0.508494,-0.068326,E
20034,20034,-0.025077,0.106292,0.023878,-0.461078,-1.209943,-0.725589,-0.068472,-1.13181,-0.593448,-0.122497,A
20035,20035,0.10826,0.254551,0.069306,0.381849,0.253883,1.648868,0.058716,-0.880023,-0.523218,0.96338,F
20036,20036,0.101716,-0.276699,0.131912,-0.532667,0.242963,-0.582121,0.314062,-0.06599,0.431501,-0.584291,A
20037,20037,0.09957,-0.14781,0.33767,-0.402165,0.27282,-0.599807,0.4422,-0.107911,0.121111,-0.61692,H
20038,20038,-0.011769,-0.215923,0.199773,0.861103,0.241512,-0.069937,0.059453,1.102608,0.37823,-0.310658,F
20039,20039,0.156071,-0.122288,0.222605,0.854904,0.229246,0.194392,0.381175,0.81589,0.060531,0.213812,F
20040,20040,-0.040169,0.006737,0.408479,0.621536,0.194613,-0.134246,-0.082478,1.093945,1.194166,-0.147233,X
20041,20041,-0.027983,0.130297,0.338035,-0.107545,0.235803,-0.031748,0.404779,0.151317,0.350193,-0.035343,G
20043,20043,0.52207,-0.295298,0.134436,-0.252443,0.982966,-0.070815,-1.143971,-0.5117,1.401973,0.90449,I
20044,20044,-0.16037,0.135992,0.206579,0.532097,0.264555,-0.318105,0.260432,1.201891,0.768358,-0.106598,A
20045,20045,-0.019166,-0.193141,0.351591,0.006428,0.226164,-0.901731,0.454455,0.784997,0.51106,-0.778559,F
20046,20046,0.179325,-0.001378,0.155783,0.227094,0.224366,0.109416,0.158458,0.065194,0.000488,-0.157072,A
20047,20047,0.564757,-0.090504,0.269582,-0.143189,0.489107,-0.039753,0.652114,-0.671282,-0.497206,-0.179238,A
20049,20049,-0.021371,0.199271,0.212375,0.56486,0.244997,-0.501441,0.449869,1.042896,0.272546,-0.174381,H
20050,20050,-0.078067,0.310302,0.333424,0.866362,0.242592,0.007992,0.312922,1.233203,0.295247,-0.353789,F
20051,20051,-0.017409,0.052841,0.3262,0.827182,0.259483,1.195895,0.320704,0.14283,-0.157304,0.728545,A
20052,20052,-0.087605,0.139604,0.275237,-0.104069,0.225413,-1.019723,0.29839,0.549649,0.305855,-0.884837,H
20053,20053,-0.354509,0.173981,0.392468,0.810031,0.194608,1.015955,0.476942,0.220379,1.057556,1.004587,X
20054,20054,-0.0007,0.147969,0.171583,-0.19683,0.23894,-0.853542,0.051609,0.251076,0.377834,-0.535942,A
20055,20055,-0.045795,0.102806,0.267772,-0.104689,0.265478,-0.378474,-0.03251,0.248924,0.090293,-0.38379,D
20056,20056,-0.153106,0.196653,0.379765,0.532993,0.264596,-0.510157,0.176914,0.840898,0.039242,-0.769191,F
20057,20057,0.072544,-0.122604,-0.147101,-1.009315,0.260595,0.116391,0.378626,-1.349465,-0.32169,0.800998,X
20058,20058,-0.000931,0.104511,0.120032,-0.541085,0.267122,-0.433539,0.601134,-0.863559,-0.011881,-0.040239,F
20059,20059,0.075823,-0.093956,0.127883,-0.018064,0.248286,-0.558465,0.195781,0.197899,0.200495,-0.759203,H
20060,20060,-3.498799,2.836805,-0.874652,-0.580607,-4.724866,-0.442387,0.826276,0.077706,-1.809756,-0.837223,A
20061,20061,-0.219315,0.08224,0.112903,1.016951,0.176315,-0.130787,0.231952,1.190104,0.371885,-0.267477,E
20062,20062,-3.498799,-0.246822,-0.642119,-0.238942,-4.759514,-0.039205,0.012322,-0.201243,-0.948864,-0.122489,A
20064,20064,0.114013,0.129811,0.223084,-0.130054,0.278304,-0.815809,0.376676,-0.98662,-0.013362,-0.527709,A
20065,20065,0.095175,-0.561583,0.153383,0.498191,0.190973,0.214891,0.168047,0.34699,-0.000156,0.168175,F
20066,20066,0.38095,-0.011643,0.086358,1.07028,0.982861,-0.321898,-1.086809,0.498753,0.951648,0.553107,I
20067,20067,0.011517,-0.559379,0.272147,0.596786,0.182204,1.036589,0.157309,0.096844,0.212941,0.625084,A
20068,20068,0.010508,0.024594,0.647393,1.016994,0.557432,-0.13305,-1.039192,1.289143,2.01596,-0.009259,Y
20069,20069,0.090027,-0.30239,0.000996,-1.288128,0.237405,-0.188825,0.113353,0.696476,0.024426,-0.404852,F
20070,20070,-0.088983,-0.148495,0.027103,1.047407,0.139257,-0.201246,0.564361,0.466654,-0.312251,0.121946,A
20071,20071,0.156722,0.262256,0.069988,0.327833,0.228631,0.019519,0.446915,0.407683,0.13169,-0.001279,A
20072,20072,0.092917,0.128693,-0.013018,-0.774038,0.236366,-0.383214,0.611705,-0.927267,-0.691506,-0.143512,E
20073,20073,0.264054,-0.024112,-2.848567,-2.271544,0.264175,-0.102843,0.15146,-0.93321,-0.36752,-0.103493,F
20074,20074,0.69796,-0.34021,0.110189,-0.822327,0.879454,-1.66765,-1.434834,-1.251987,-1.260214,-0.699899,I
20075,20075,0.105658,0.098201,0.294685,1.082005,0.237926,0.958959,0.51176,0.35723,0.32146,0.471774,A
20076,20076,0.121066,-0.236066,0.013655,-1.437372,-0.020682,-1.319739,0.725987,-0.748608,-0.489673,-1.40474,F
20077,20077,-0.076064,0.308804,0.69334,-0.850043,0.388068,-1.198072,-0.211983,0.813286,-0.205526,-1.100822,H
20078,20078,0.25161,0.252425,0.056044,-1.277325,0.147911,-0.444676,-0.260607,-1.29104,-1.291557,0.305364,F
20079,20079,0.167793,-0.238937,0.510806,-0.071092,0.285179,0.781744,-0.000435,0.892035,0.675585,0.247701,G
20080,20080,0.049556,-0.058514,0.17132,-0.679534,0.257588,-0.777921,0.364607,-0.384126,-0.009147,-0.713438,F
20081,20081,-0.021864,-0.291981,-2.704169,-0.78894,0.296155,0.687963,0.306307,-0.00521,-0.256655,0.224815,A
20082,20082,0.131293,0.358135,0.199999,-0.11295,0.243757,0.002853,0.418223,0.05473,-0.042237,-0.139233,A
20083,20083,0.709138,-0.88459,0.032832,0.537157,0.977861,-0.578173,-0.939585,0.26231,1.152203,0.230915,I
20085,20085,0.075552,0.149927,0.332278,-0.859536,0.226937,0.115516,0.186078,-1.084115,-0.477837,-0.241773,F
20086,20086,0.156259,-0.198428,0.115604,-0.233396,0.241785,-0.680616,0.097437,0.119462,-0.022097,-0.680642,F
20087,20087,0.098386,-0.160824,-1.57333,-1.804254,0.164546,0.365675,0.469087,-0.172941,-0.095741,0.117511,A
20088,20088,-0.030941,-0.27456,0.256745,-0.614614,0.243691,-0.448424,0.390843,-0.169619,0.021033,-0.657343,E
20089,20089,0.103157,-0.132178,0.507912,0.056344,0.223911,-0.654091,0.55027,0.798843,0.861273,-0.728818,G
20090,20090,0.039761,0.175093,0.148445,-0.30839,0.190844,-0.237763,0.266896,-0.669635,-0.109772,0.097062,A
20091,20091,0.604415,-0.328001,0.151571,-0.570929,0.905081,-1.137791,-0.460596,-0.683735,0.621285,-0.60511,I
20093,20093,-0.261185,-0.571397,0.786528,1.924407,0.179506,0.462119,-0.408897,1.411889,1.964954,1.260273,X
20094,20094,0.772507,0.062488,0.138046,0.415773,0.205219,0.838183,0.265032,-0.314696,-0.35639,0.569095,A
20095,20095,0.134183,0.102837,0.131805,0.216168,0.262841,0.161467,0.300754,0.324048,0.152831,-0.037108,F
20096,20096,0.49832,-0.352965,0.072957,-0.965248,0.991549,-0.997718,-0.866752,-0.758486,0.384814,-0.135333,I
20098,20098,0.125179,0.132407,-1.875234,-0.753468,0.165751,-0.178655,0.649405,-0.470545,0.009466,-0.528262,A
20099,20099,0.007848,-0.185417,0.155644,0.564662,0.213409,0.589312,-0.029913,-1.230279,-1.194174,0.574742,A
20100,20100,0.154493,0.032765,0.159045,-0.902086,0.234104,0.162062,0.000165,0.54736,-0.281152,-0.02061,F
20101,20101,0.089928,0.23871,0.145964,-0.370813,0.249425,-0.645756,0.328086,-0.51783,0.265726,-0.480156,H
20102,20102,0.173475,-0.07495,0.083258,-0.142575,0.262015,-0.515534,0.362315,0.234483,-0.08921,-0.539208,A
20103,20103,0.024188,0.087428,0.136183,-0.14363,0.234965,-0.916204,0.552091,0.101326,0.610584,-0.999125,E
20104,20104,-0.089537,-0.668541,0.450114,1.86773,0.190687,1.63291,0.614784,0.362082,1.480848,1.30435,X
20105,20105,0.083242,-0.077018,0.72008,-0.907916,-1.265641,-0.395345,0.491994,1.042423,0.319421,-0.044888,F
20106,20106,0.256507,-2.001287,-1.667206,-1.401212,0.100344,0.463151,0.651776,1.437989,0.078658,-0.049062,A
20107,20107,0.199598,-0.144438,0.146394,-0.541384,0.236904,-0.882304,0.248767,0.061022,-0.135977,-1.136772,H
20108,20108,0.042095,-0.285525,0.360882,0.737113,0.280195,0.829397,0.4592,0.285662,0.035963,0.636471,A
20109,20109,0.495932,-0.172134,0.173377,-0.374194,0.970605,-0.858225,-0.804908,-0.486719,0.232221,0.523729,I
20110,20110,0.053172,0.068751,0.180289,0.166133,0.229571,-0.197308,0.516636,-0.369731,-0.501385,0.063571,A
20111,20111,-0.099149,0.399675,0.033169,0.160202,0.277817,-0.669526,0.121487,0.253899,-0.021579,-0.540284,E
20112,20112,0.018504,0.323005,0.20894,-0.07006,0.268858,-0.328457,0.210136,0.030403,-0.075883,-0.316222,F
20113,20113,0.092204,0.210113,0.340592,-0.458279,0.220735,-0.06982,0.282102,-0.564158,-0.255057,-0.124678,F
20115,20115,0.137001,-0.308915,0.094805,0.612417,0.271484,1.149543,0.051728,-0.952649,-0.704904,1.206973,A
20116,20116,-0.038215,0.190053,0.121218,-0.700448,0.277975,-0.635315,0.287755,0.148787,0.112516,-0.564372,F
20117,20117,-0.119339,-0.912532,-0.859349,-0.047533,0.274423,1.915776,0.226487,-1.026341,-0.517755,2.408119,A
20118,20118,0.127267,-0.901164,0.26448,0.352406,0.008127,1.05478,0.303183,-0.798547,-0.633874,0.891367,A
20119,20119,-0.141852,0.285661,0.301442,0.018937,0.231068,0.12885,0.350625,-0.598418,0.031921,0.216481,E
20120,20120,0.051182,0.297175,0.140682,1.053379,0.228991,-0.061193,0.41,1.449258,0.673487,-0.095697,E
20121,20121,-0.091018,-0.273215,0.609289,-0.862328,0.202903,1.636717,0.236638,-1.756774,-1.441225,1.51518,H
20122,20122,0.399565,-0.074931,-2.643618,-2.0081,0.282741,-0.876531,-0.021082,-1.362729,-0.315456,-0.422778,A
20123,20123,0.063503,-0.239695,0.087607,-0.137196,0.261155,-0.714266,0.284137,0.292758,-0.058043,-0.445792,F
20124,20124,-0.08704,0.251216,0.437116,-0.149087,0.265942,1.897931,0.393306,-1.335858,-1.313649,1.868084,A
20125,20125,0.179995,-0.251211,0.162161,0.988903,0.231673,-0.027474,0.186895,1.067857,-0.073738,-0.022121,A
20126,20126,0.259192,-0.207781,0.28084,0.249651,0.250995,-0.444933,0.030074,0.605009,0.099902,-0.355589,F
20127,20127,0.036901,0.158937,0.291754,0.23246,0.222028,0.09982,0.503819,0.062397,0.122054,-0.039147,F
20128,20128,-0.06039,0.016934,0.487741,0.512222,0.228851,1.296296,0.256084,0.068104,-0.036252,1.211667,A
20129,20129,0.284376,0.175726,0.011692,-0.760532,0.228438,-0.84779,0.193021,-1.005733,-0.380504,-1.021065,C
20130,20130,0.015768,0.082551,0.11434,-0.081371,0.242557,0.004053,0.433534,0.011973,0.069375,-0.319677,G
20131,20131,-0.002877,0.008407,0.056444,0.26434,0.254143,-0.322372,0.279387,0.080981,0.131678,-0.304728,F
20132,20132,0.03576,0.031017,0.363349,0.764823,0.255756,0.834489,0.441335,0.1411,0.212136,0.867483,A
20133,20133,0.157771,0.232698,0.162847,0.149648,0.263698,-0.315531,0.544746,0.051704,-0.065179,-0.30793,A
20134,20134,0.154687,-0.003905,0.119951,0.914416,0.265111,0.779753,0.130248,0.021751,0.137856,0.747203,F
20135,20135,0.153466,-0.204663,0.649393,-2.035119,-0.014965,0.813013,0.243292,1.412261,0.460699,0.156697,A
20137,20137,0.206964,0.054396,0.084401,-0.754311,0.23554,-0.976162,0.598149,0.2546,0.586632,-0.952767,H
20139,20139,0.56898,-1.108362,0.119237,0.153296,1.028287,0.469831,-1.520363,-0.915403,0.562882,1.578857,I
20140,20140,-0.00069,0.15903,0.128818,-0.766577,0.264915,-0.932826,0.872887,-3.193149,-2.295607,-1.033502,A
