,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
13131,13131,,0.442326,0.020424,0.991448,21.178597,,-0.012815,2.585759,1.278941,0.531163,0.097852,0.292705,0.109514,-0.002528,2900.78043,0.397783,2.683167,-0.030279,0.013548,,,,,,0.386319,0.438418,,-1.096125,4.018692,0.880643,-0.006132,96.906884,8.096955,0.465065,0.121863,1.487808,,0.714893,0.07485,1.005984,,,96.989605,89.778733,,2.54948,,,,0.441574,0.153325,0.368374,-0.678037,4.934282,3413.341698,0.087918,,,,,9.150383,50.917465,7.671471,25.465669,0
14413,14413,,0.410975,0.397129,5.048186,18.121126,,0.052296,0.805741,1.206812,0.445545,0.04222,0.60042,0.087123,0.069717,-1876.110536,1.36254,3.12335,0.160663,0.009239,,1.509706,,,,0.690181,0.589062,,-2.008215,4.793618,0.036615,0.06569,61.600508,7.986228,-0.581566,,1.797872,,0.633061,,0.159093,2.413608,,136.063367,50.018127,,0.897567,,,,2.486069,0.256002,0.164859,6.063564,2.830881,11935.718165,0.012543,,0.913308,,,7.20428,66.711751,2.593236,9.091461,0
10770,10770,0.149675,0.520814,0.138311,1.113641,-20.819972,,0.116215,1.781343,1.180311,0.668794,0.041762,0.085086,0.137506,0.012789,3431.270432,0.527861,3.776254,0.004439,0.011729,,1.18115,,-0.002025,,0.673897,0.175368,,0.532473,4.537999,0.431445,0.076753,45.342706,4.357139,1.707218,0.060681,1.789076,,0.653189,0.062642,0.905488,-0.081979,,106.044771,70.952713,,2.424966,,-0.024188,-0.014299,1.758415,0.231794,0.163421,2.319365,1.935243,8058.899661,0.044628,,,,,5.967836,59.885416,8.638813,4.299839,0
11019,11019,,0.399064,0.380872,2.643861,41.374289,,0.01423,2.563853,1.109308,0.46744,0.170712,0.637596,0.104353,0.095687,4232.836584,0.707578,1.213462,0.053774,0.089145,,,,,,,0.746536,,3.227098,3.932286,0.279518,0.078247,91.763712,4.29348,5.273888,0.085473,2.211176,,0.595479,0.003449,0.033032,1.047369,,87.826802,100.611192,,1.778823,,,,0.780536,0.359975,0.353927,0.249255,2.1118,4188.818959,0.029995,,0.974299,,,5.925036,85.785169,2.932177,21.80704,0
11006,11006,,0.501004,0.058313,2.146361,83.129893,,0.130828,0.265415,1.783286,0.645997,0.182444,0.575754,0.042366,0.055717,523.585206,0.206902,3.674453,0.085771,0.090047,,,,,,0.422934,0.102071,,3.173319,3.572509,0.318425,0.104908,81.381633,7.369984,6.320368,0.08722,2.03717,,0.735286,0.081291,-0.179925,,,60.623335,52.462346,,2.655928,,,,2.76127,0.350678,0.151179,10.126623,12.915681,1332.342754,0.112565,,0.912586,,,4.706207,98.501521,10.428212,18.300878,0
11495,11495,0.117198,0.365568,-0.052498,1.812629,60.272773,,0.033606,2.229365,1.195992,0.320632,0.034227,0.267161,0.018888,-0.058252,1177.07356,0.241657,1.070478,-0.056502,0.002294,,,,-0.029631,,0.010817,0.509234,,3.587585,3.939719,0.36727,0.037036,57.587012,6.356716,1.321424,-0.014426,1.901574,,0.586963,0.087113,-0.125163,,,118.465424,39.54776,,0.958394,,,,2.102392,0.2931,0.24875,0.397499,1.75939,1273.864928,0.09979,0.883836,0.879694,,,8.959004,52.620002,4.789648,-7.367929,0
12054,12054,0.064735,0.692383,0.241985,2.315011,21.889692,,0.022343,1.873437,1.131117,0.280115,-0.006863,0.495062,0.071175,0.122573,-2799.678102,0.593008,1.070097,0.027874,-0.011307,46.095245,1.179828,,0.035362,,0.397037,0.299912,,1.926867,4.495708,0.362585,-0.002278,63.188991,4.821723,1.035022,0.120756,1.719411,,0.748241,0.040483,0.646566,0.201732,,175.572788,45.459618,1.229575,0.944821,103.406632,-0.050991,-0.014269,1.236403,0.224455,0.19562,1.876844,0.39142,11175.111699,0.048983,,0.974723,,19.649789,5.489998,135.331647,6.05231,8.278528,0
15040,15040,0.040045,0.502527,0.071304,1.054984,471.623922,,0.116128,0.781891,1.021188,0.37753,0.152669,-0.129482,0.085323,0.116944,7655.246527,-0.058413,2.18885,0.028791,-0.011832,51.885408,1.187131,,0.016008,,0.580825,0.310389,,0.396356,4.450285,0.433398,0.096053,140.669794,1.867472,0.705703,0.13544,1.907973,,0.622768,0.056521,0.351648,0.425452,,153.498553,92.968882,1.951778,0.511937,39.861914,0.104854,-0.015784,0.643836,0.47695,0.236651,1.567344,1.458701,1669.959772,0.021824,,,,-5.266296,4.691664,142.254072,4.341903,0.315189,0
11146,11146,0.010067,0.510098,0.316689,3.686313,-51.87644,,0.04406,-0.419092,1.12408,0.5578,0.188045,1.401347,0.197807,0.03552,5191.468925,0.018302,0.217468,0.126515,0.07089,66.422751,1.353181,,0.074075,,0.598797,1.881287,,3.106737,4.388094,0.245541,-0.007661,119.007494,5.813166,-0.638756,0.154715,2.194851,,0.501438,0.094106,0.409745,5.694387,,128.185824,47.604947,0.614801,0.609364,37.615045,,,3.479668,0.351665,0.141522,1.313411,4.406717,6211.581617,0.129164,0.296588,0.814074,,-19.216041,5.698304,56.165908,10.292951,3.747836,0
10628,10628,,0.181374,0.462579,2.749137,88.436012,,0.028166,1.950771,0.897257,0.703729,0.23244,0.842359,0.095836,0.213518,3055.546262,0.884531,2.534362,0.192528,0.082718,,,,,,0.245434,-0.072667,,0.185513,4.059054,0.081876,0.162214,33.017975,6.345474,1.18626,0.03079,1.037727,,0.639581,0.073817,-0.090348,,,162.707831,90.407253,,3.572403,,,,1.016288,0.369329,0.332072,0.349215,4.696268,3317.658543,0.184826,,0.851132,,,5.518814,79.895898,2.565372,16.584463,0
13950,13950,0.109946,0.487843,0.299466,1.153815,-131.578377,,-0.063829,0.524468,1.01014,0.150085,-0.037476,0.311256,-0.096434,0.044732,10580.377379,0.489833,2.129706,-0.147403,0.092226,,,,0.080464,,0.350979,-0.028344,,1.009149,4.216406,-0.206005,-0.047612,222.318964,2.824555,0.555099,-0.033254,0.851833,,0.529862,0.112332,-0.207336,1.617914,,93.903583,43.395607,,1.75317,,,,0.556052,0.745096,0.547497,5.879583,-1.969982,4970.975097,0.049313,-1.451748,1.032881,,,8.108304,131.582138,4.549104,-5.577364,0
14167,14167,,0.515832,0.059903,1.575138,-7.271479,,0.023182,-0.452238,1.259742,0.638072,0.049252,0.818839,0.140558,0.156049,-339.482549,0.437051,4.973506,0.139753,0.035856,,1.157102,,,,0.380748,-0.061373,,-1.223238,4.736689,0.059244,0.055014,109.845444,2.867429,0.865476,,1.544315,,0.65392,,-0.035161,-0.19806,,96.610058,78.662443,,1.33912,,0.104846,-0.019607,1.749334,0.404764,0.148148,2.170643,4.893991,18166.545334,0.101325,,,,,3.472542,126.118095,3.917428,23.669591,0
15104,15104,0.106397,0.545985,0.316998,2.10848,-29.621097,,0.023384,1.860917,0.961697,0.528201,0.143951,0.328274,0.071296,-0.003041,2359.551915,0.459782,1.705676,0.137416,0.041455,52.094039,1.236256,,0.055676,0.121112,0.44563,0.515966,,-2.522241,4.517136,0.365605,0.00189,53.358332,6.823219,-0.138208,0.023861,0.965448,,0.682288,0.044086,-0.087702,2.546269,,92.523339,72.488908,9.037866,1.317801,39.558652,-0.002837,0.05501,1.998287,0.474758,0.20204,2.260834,3.429235,9453.376157,0.044397,0.265939,,,-128.797016,6.057642,111.392954,2.972945,-10.293727,0
10019,10019,,0.354562,0.308206,2.415037,24.650348,,0.05011,4.517139,1.359246,0.456147,0.085417,0.895212,0.05804,0.073492,8726.911214,0.692024,3.756246,0.164302,0.047139,,1.289188,,,,0.521835,0.697589,,1.198151,5.272865,0.07282,0.047137,84.143173,6.072922,0.181605,0.105109,0.782131,,0.662797,0.022091,1.157359,,,155.353255,101.270892,,-0.140661,,,,3.580762,0.357048,0.201257,0.908149,3.582758,41758.885411,0.008758,,0.898672,,,5.498157,98.241112,9.209589,8.642508,0
10393,10393,,0.55715,0.419316,2.4642,82.692822,,0.178242,3.701,2.030022,0.641302,0.19057,1.061014,0.16999,0.016364,4288.746329,1.340256,2.190366,0.059531,0.031867,,,,,,0.690118,1.126488,,2.372261,3.956615,0.002721,0.07311,,3.656952,5.167496,0.066527,1.982952,,0.786408,0.101087,0.001401,,,143.526792,35.630452,,3.152833,,,,2.52173,0.166076,,1.273143,0.024738,1503.573563,,,0.869417,,,3.847323,92.94447,5.113678,6.215761,0
13380,13380,,0.454679,0.373774,3.850056,91.894056,,0.084435,3.014422,1.262608,0.554596,0.265158,1.358402,0.057966,0.033935,-749.636296,-0.219031,4.728014,-0.01382,0.113294,,,,,,0.350626,1.417388,,-0.484278,3.982728,0.354312,0.179435,,,,0.244883,1.938825,,0.645631,-0.005766,-0.172349,,,123.073067,76.903605,,1.317703,,,,0.650045,0.283401,,0.399865,2.854554,1738.383582,,,0.778362,,,5.304167,74.303,10.362906,4.069179,0
14527,14527,,0.163981,0.330547,4.106124,-3.217483,,0.042629,6.935919,1.01647,0.715044,0.17037,0.113022,0.164755,0.132066,339.510856,-0.00176,0.777313,0.093806,0.024729,,1.362696,,,,0.583988,0.643246,,0.833074,4.929593,0.063913,0.084701,,5.123264,0.410271,,1.434188,,0.781027,,1.407774,0.918631,,195.934957,40.03013,,0.631935,,,,0.85009,0.18978,0.18035,2.432554,2.288355,22985.431288,,,0.756705,,,5.94135,29.668925,6.529081,6.449128,0
12881,12881,-0.020935,0.582442,0.371336,4.914287,83.105946,,-0.026834,2.423508,1.621564,0.627991,0.100192,0.009314,0.025674,0.089396,383.270214,0.960723,1.89991,0.01259,0.039414,,,,0.094828,,0.506065,0.199484,,,3.564767,0.292351,-0.031617,82.625957,10.18761,3.312814,,1.322337,,0.7131,,-0.732198,,,137.386311,70.500201,,2.406608,,,,4.365715,0.519369,0.247003,,,434.707205,0.090737,0.281993,1.029705,,,7.034973,94.134256,5.249626,,0
11794,11794,,0.597159,0.512732,3.692458,70.90544,,0.051073,4.4084,1.777209,0.398407,0.241969,0.72662,0.032518,0.028185,4264.960764,-0.098012,2.999971,0.057371,0.016973,,,,,,,1.04394,,3.801106,3.907663,0.162737,0.142813,,7.604177,2.539672,0.118547,1.650178,,0.540189,-0.010756,0.941859,,,149.69808,56.133342,,2.429887,,,,3.53555,0.440559,,4.891484,2.857045,3788.538177,,,0.866487,,,4.743589,62.761037,5.271758,17.109978,0
13071,13071,,0.313729,0.185693,0.965013,-0.536813,,0.032018,2.559704,2.195256,0.495965,0.105864,0.338488,0.024459,0.031317,-3811.421486,0.430077,3.57942,0.055903,0.052402,,,,,,,-0.101308,,2.230379,3.905664,0.288824,0.008713,,7.745036,6.646144,0.160354,1.987127,,0.375439,0.031241,0.690852,,,106.801448,44.80309,,0.798185,,,,2.031333,0.550782,,2.965423,9.683787,847.31607,,,0.955141,,,5.279923,98.38933,7.874525,24.564241,0
10514,10514,,0.423756,0.1425,0.962561,-8.896597,,0.106798,0.871829,1.427694,0.683295,0.169534,0.485205,0.138613,-0.025648,918.885598,0.050118,3.11216,0.097638,0.068405,,,,,,,0.438671,,-1.925301,3.940672,0.213135,0.010056,58.25863,2.185882,5.917792,0.193349,1.38935,,0.580558,0.046193,0.102959,-0.039741,,151.275289,60.19429,,1.372471,,,,0.548005,0.309025,0.134979,2.079192,-2.777665,2871.949228,0.037239,,0.893107,,,7.78569,37.365652,5.547249,43.348816,0
13963,13963,0.250993,0.494249,0.384464,4.803804,72.495869,,0.090115,5.712366,1.199668,0.595471,0.184313,0.271158,0.225783,0.084681,301.082746,1.975056,3.044942,0.049348,0.20067,,,,0.08932,,0.28355,0.305911,,0.224458,3.948448,0.327355,0.083288,,,,0.240549,1.539806,,0.716889,-0.00733,0.902487,,,180.6381,68.133062,,1.526601,,,,3.196885,0.357306,,4.993567,3.025219,3449.353318,,0.23425,0.76886,,,3.944768,81.669963,7.04803,3.304943,0
10325,10325,,0.290976,0.028604,1.969629,,,0.160967,4.845878,1.179882,0.532753,0.007138,0.322368,-0.049124,0.112102,-286.385038,-0.202505,0.58907,0.107474,-0.048093,,,,,,0.597733,0.506164,,-18.755097,5.699512,0.449007,0.004749,,3.771216,1.108412,,1.459053,,0.774436,,0.132701,,,92.777443,,,1.593129,,,,2.471184,0.27073,0.693052,-2.472682,2.807398,105772.441613,,,0.798135,,,,133.586852,5.216997,130.997929,0
12731,12731,,0.465027,0.141557,2.000368,2.045503,,0.086508,2.166387,1.494808,0.60601,0.104564,0.383364,0.162999,0.076978,-1137.299532,-0.024186,5.295882,-0.000406,0.005153,,1.390036,,,,,0.712758,,6.001438,3.712754,0.290896,0.040289,109.583849,5.849209,8.178001,0.0056,2.104346,,0.648598,0.076341,1.54021,,,127.463707,28.536757,,2.217982,,,,2.174311,0.200741,0.190772,9.57498,6.111405,298.54631,0.03507,,0.831939,,,12.084663,49.248615,10.245537,-14.290719,0
13797,13797,,0.509282,0.201348,2.823774,41.956009,,0.209419,5.388643,1.999576,0.689467,0.079424,0.08212,0.041981,0.015896,2660.280564,1.256954,6.689421,0.058119,0.026815,,,,,,,-0.169995,,1.935321,3.888293,0.202529,0.126978,,10.188314,0.720158,0.23534,1.722006,,0.624302,0.034292,-0.37768,,,124.654685,98.10716,,0.641535,,,,1.943755,0.273332,,-0.25499,6.487896,1805.054665,,,0.952549,,,4.038744,57.947327,8.162337,12.640312,0
14595,14595,0.014226,0.226191,0.236271,1.590498,-10.727944,,-0.014827,0.560097,1.338695,0.655771,0.130092,0.8106,0.061243,0.105557,968.079029,0.456138,4.344202,0.063986,0.054668,40.338053,,,0.012838,,0.64554,-0.068443,,2.339096,4.29285,0.425775,0.003339,121.85055,5.806855,-0.541512,0.157067,1.558662,,0.502716,0.068885,0.950981,-0.079004,,117.945848,79.630938,6.635649,1.763711,56.18743,,,1.873315,0.174621,0.205355,1.329329,3.088151,3075.058701,0.017973,0.288413,0.968721,,19.538708,11.300549,94.363353,8.363385,10.357983,0
10052,10052,0.072271,0.537933,0.006161,1.399267,-15.786721,,0.052465,1.224232,0.906333,0.468342,-0.00042,0.132805,0.130935,0.054373,-1691.674139,0.217002,2.9869,0.125255,0.046228,,1.20693,,0.040291,0.159096,0.291717,0.361891,,4.201849,4.628783,0.451466,0.026382,147.74783,5.868409,0.808436,0.105131,2.336428,,0.473995,0.005991,0.353354,0.776924,,92.485694,99.298901,,1.404518,,0.033453,0.006685,1.297841,0.340514,0.357813,1.172339,4.190915,576.063193,-0.00561,,0.956686,,,5.730959,93.0661,3.597763,16.722198,0
12870,12870,-0.013949,0.312035,0.088225,1.130795,-14.582258,,0.122689,1.647836,0.962422,0.636332,0.089441,0.235931,0.13948,0.007257,-390.256981,-0.012666,2.64521,0.04072,0.039447,72.515961,1.189291,,0.053516,,0.54889,-0.08563,,0.146748,4.493343,0.184818,0.097869,60.29388,7.10575,-0.187702,0.091253,1.180733,,0.594655,0.002003,0.173772,0.017799,,93.161354,59.272787,0.250858,0.96959,81.233822,0.102512,0.072923,2.276173,0.471246,0.120826,0.919008,0.707811,10138.39371,0.001387,,,,20.062397,4.372397,70.010928,2.243734,2.05355,0
10827,10827,,0.267296,0.42521,1.128025,44.286395,,0.16948,2.603033,2.045416,0.523415,0.178999,0.322306,0.084874,-0.046626,4110.423912,-0.028883,3.643072,0.187319,0.083756,,,,,,0.122404,0.698669,,,3.423303,0.034673,0.114663,66.524401,4.943365,3.590433,0.033856,1.439143,,0.62768,-0.008882,0.329287,,,150.981836,32.214091,,1.31708,,,,2.157275,0.45866,0.27376,,,1112.813766,0.052513,,0.998053,,,11.511169,42.775317,3.537904,,0
14831,14831,,0.329332,0.297096,3.050963,51.426438,,0.215459,0.919651,1.040185,0.482713,0.093477,0.362466,0.150484,0.063055,8984.538678,0.899502,1.344951,0.037999,0.011715,,,,,,,0.811807,,-1.122906,3.752351,0.380029,0.087923,,7.395275,1.788907,0.079588,1.428755,,0.735567,-0.003948,0.547634,,,164.945129,42.284299,,0.398139,,,,0.706747,0.436379,,1.711206,6.005925,482.431875,,,1.008498,,,6.906267,77.259549,8.205431,-4.011464,0
12767,12767,0.063047,0.489824,0.240355,3.438138,134.018257,,0.16508,4.218832,1.029808,0.363197,0.138325,0.903237,0.120115,0.099144,1977.442919,0.157776,1.527536,0.118294,0.008261,,1.119438,,0.108012,,0.365693,0.917648,,0.837011,4.636113,0.506417,0.011426,73.23715,5.243546,0.013442,0.179228,0.953952,,0.681339,0.060862,0.674609,3.08435,,103.000282,87.414724,,0.313779,,-0.004733,-0.031242,2.04462,0.404431,0.175184,2.267077,0.650138,13685.619395,0.051418,,0.865891,,,10.359161,61.095257,9.315574,4.261725,0
15728,15728,0.087956,0.379356,0.071033,0.96216,-8.216925,,0.045097,1.829218,1.080403,0.244449,0.114687,0.339301,0.102805,0.000431,2029.773888,0.430825,3.27265,0.078852,0.047454,49.667185,1.201178,,0.00999,,0.316638,0.069484,,0.09511,4.382933,0.246702,0.037354,53.407961,4.150605,1.500461,0.019285,1.212424,,0.390237,0.033343,0.425518,0.099873,,116.775335,49.034974,0.551035,0.499765,65.619147,0.045969,0.009873,1.615957,0.265221,0.298542,1.155033,1.194837,1997.684231,0.034038,0.187352,0.933171,,13.670746,8.593261,145.62121,2.812879,2.152785,1
13390,13390,,0.50912,0.415096,3.339952,126.57269,,-0.122762,2.266495,1.553422,0.371259,-0.014392,0.500363,-0.032948,0.160322,-7694.093506,0.514707,8.764985,0.066807,0.120477,,,,,,-0.204594,-0.642964,,,2.744228,0.169426,-0.126942,,,,,1.521302,,0.599838,,2.749646,,,195.712851,38.393493,,-0.713773,,,,5.52679,0.509175,,,,83.143975,,,0.808633,,,6.389965,18.107787,1.848512,,0
14793,14793,0.074468,0.58014,0.158065,2.515389,-65.94143,,-0.026621,4.858896,1.459307,0.393068,0.266634,0.240861,0.155603,0.158846,4666.604969,0.598531,1.812803,0.038771,0.115564,,,,0.085234,,,0.800946,,,3.58402,0.240212,0.123461,92.55342,12.235611,8.694018,0.058303,1.69006,,0.831553,0.127088,1.764302,,,,,,3.352049,,,,1.908448,0.469896,0.278451,,,1727.095637,0.142853,-0.10858,0.961605,,,,79.730539,6.040671,,0
13745,13745,,0.660718,0.027771,3.126317,-55.537903,,-0.007932,1.98246,0.861523,0.714111,-0.016059,0.808497,0.10589,0.121046,10060.562273,0.585419,1.643655,0.121395,0.069994,44.446633,0.828794,,,,0.459455,0.643044,,0.35914,4.884948,0.206317,0.043342,68.85282,6.190254,-0.551826,0.027741,1.50178,,0.657262,0.116155,1.146736,1.360993,,170.587503,67.885205,,0.777196,80.392759,,,0.472913,0.181484,0.205192,1.839822,0.85984,20459.758821,0.052305,,0.961797,,51.060659,5.983933,82.327373,7.275577,8.987119,0
13070,13070,0.071542,0.301869,0.377647,2.287077,-46.707541,,0.065032,0.517245,0.96683,0.489307,0.101309,0.099339,0.03734,0.062396,-1655.856219,0.385734,2.557127,-0.005506,0.0267,94.860156,,,-0.000903,,0.334199,0.091477,,-0.638232,4.278008,0.260217,0.007848,49.594711,4.10514,2.341126,0.10995,1.143578,,0.59106,0.122941,-0.333109,2.034735,,115.437535,45.214098,-0.727028,2.404674,38.238469,,,0.667361,0.429682,0.170863,2.963729,0.41229,7047.948714,0.088206,0.181464,0.954858,,-2.733348,4.523626,127.927893,7.013317,-1.060542,0
15483,15483,,0.594366,0.292066,2.087917,57.505113,,0.042909,1.933916,1.303261,0.451802,0.116867,-0.072081,0.047957,0.12794,-6220.603624,0.27763,3.082024,0.083495,0.068635,20.782714,,,,,0.300559,0.86399,,2.09941,3.80622,0.112704,0.120644,,4.449556,6.421121,0.097326,1.70258,,0.742783,0.073776,1.029357,,,131.339327,98.449126,,2.462341,58.178624,,,0.932846,0.399003,,4.916854,1.877099,585.773335,,,0.908469,,-11.311129,8.033169,49.26932,3.788725,-2.004992,0
10874,10874,,0.212991,0.087839,2.533478,-51.51445,,-0.020077,3.970716,1.341543,0.655683,0.150476,1.209417,0.251664,-0.004816,5549.12479,0.226764,7.255719,0.069952,0.212488,,,,,,0.701561,0.175457,,0.840917,4.060659,3.07792,0.013704,,,,0.144027,1.037439,,0.862967,0.168239,0.623252,,,172.478738,27.63188,,0.426017,,,,1.632494,0.348731,,2.650868,0.611501,2347.807253,,,,,,5.030734,19.723573,1.769266,3.724926,0
10660,10660,,0.534758,0.456762,2.949047,-3.988057,,0.060881,2.489536,1.447725,0.595573,0.177098,0.646227,0.044847,0.077071,1386.005535,-0.016498,3.270822,0.236758,0.082866,,,,,,0.343614,0.696853,,1.879574,3.927697,0.347378,0.164246,,3.027345,1.119769,0.149528,1.113874,,0.654435,0.061689,0.906472,,,175.993042,76.643053,,0.766068,,,,2.064649,0.423722,,4.124928,1.43362,542.217685,,,0.918202,,,7.973809,46.053162,8.072061,-1.932821,0
15489,15489,0.036914,0.558987,0.232686,1.951939,-51.030149,,0.036974,3.13161,1.427482,0.661008,0.158273,-0.02875,0.138635,0.077343,1459.6272,0.618957,2.519416,0.018095,0.075959,,1.434418,,0.065673,,0.505005,0.08099,,2.032021,4.30444,0.395191,0.04853,112.5672,4.228328,1.170396,0.126421,1.567296,,0.512349,0.131804,0.61244,0.656211,,157.759288,86.926786,,1.819928,,,,2.069839,0.349423,0.221768,4.701968,-0.435451,2540.25521,0.056302,0.089793,0.942062,,,4.352193,50.988497,5.960389,10.219149,0
13382,13382,,0.7833,0.396801,1.051977,-69.323862,,-0.087114,1.584952,0.921284,0.136107,0.165908,0.099258,0.104806,0.080691,-4643.725994,0.373471,1.812869,-0.090945,0.017792,,,,,,0.362567,0.169969,,0.335229,4.012203,0.55849,-0.006245,169.016264,4.829398,0.263232,-0.041859,0.969752,,0.603806,0.100488,0.078244,,,106.044677,95.039776,,1.216121,,,,1.540595,0.342913,0.162709,1.158763,1.034848,298.514024,0.000483,,,,,9.870031,158.537986,5.282458,4.129195,0
15032,15032,,0.628605,0.339591,1.029278,-73.175636,,0.062909,1.197839,1.261027,0.431366,0.020103,0.232102,0.169506,0.154943,-1465.775263,-0.027958,2.166125,0.054392,0.126402,65.894908,0.91934,,,,0.240429,,,1.265504,4.883,0.639938,-0.030333,97.503285,5.561351,1.464081,0.09589,1.959895,,0.671553,0.017784,1.093202,,,135.201971,69.23053,,1.28331,37.756607,,,2.076784,0.361323,0.409056,1.751988,1.677927,1544.274366,0.102121,,0.969791,,77.474592,8.812473,160.311704,4.881314,10.034066,0
13217,13217,0.164356,0.353263,0.269002,1.899531,400.238939,,0.134194,6.443539,1.741651,0.790342,0.151713,0.041756,0.140277,0.258868,66.261774,0.04898,7.177771,0.272315,0.186094,,1.461196,,0.061141,,0.821961,1.20012,,-0.269113,4.430609,-0.01104,0.229806,18.067616,6.253459,2.419097,0.150569,1.562627,,0.694507,0.217257,-0.263041,0.840244,,135.31875,67.279379,,1.744487,,,,0.164086,0.28482,0.662284,1.13175,2.993754,10382.507033,0.025799,,0.668102,,,6.487878,49.84541,4.425175,3.459041,0
14324,14324,,0.55746,0.032342,1.715459,-116.244553,,-0.014205,2.244352,0.983307,0.243606,0.016425,-0.111404,0.132213,-0.065224,-3854.507382,0.307173,0.932395,-0.042809,0.043491,,1.491067,,,0.103902,0.527209,0.197588,,0.938602,4.747713,0.565996,0.109205,142.971322,5.675681,0.036152,,2.603838,,0.525888,,0.368773,,,113.660376,50.750897,,0.243033,,,,0.755753,0.585814,0.149402,-0.3963,0.986863,12397.285888,0.09753,,0.98711,,,1.817016,71.097242,2.335345,-10.185285,0
11986,11986,0.157418,0.403234,0.02508,4.223953,77.246128,,0.118633,1.153676,1.32217,0.474424,0.206451,0.767364,0.16494,0.010513,1103.613947,0.174955,5.760449,0.141534,0.069944,,1.306347,,0.020522,,0.181772,0.460128,,,3.552945,0.273797,0.062535,90.000052,2.595258,4.70626,0.110025,1.833656,,0.610602,-0.025286,2.432295,,,169.176109,60.302517,,3.734793,,,,2.354491,0.56322,0.28614,,,1203.868317,-0.056617,-0.06744,0.838827,,,9.919436,85.129549,4.636764,,0
13087,13087,,0.248585,0.352288,4.051834,62.574605,,0.154692,4.618031,0.961321,0.432763,0.011097,0.720028,0.178316,0.113252,15156.421256,0.7633,4.26318,0.093637,0.077159,,1.14762,,,,0.712991,,,-0.469491,5.17054,0.299694,0.100144,92.555663,5.90613,1.583121,0.098604,1.248983,,0.688806,0.149764,-0.385732,,,177.827078,112.891065,,0.977356,,,,1.514418,0.155854,0.169511,2.742071,1.33608,24866.886,0.098318,,0.964523,,,4.916616,93.503696,8.000931,-2.386248,0
