LINK_COL,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
C10102,C10102,,0.097346,0.661917,11.371883,175.242169,,0.093308,16.165778,0.810148,0.899312,0.117668,0.33225,0.098466,0.141493,536.198038,0.522513,13.540219,0.087508,0.146604,8.453044,3.767379,-0.001863,,0.050534,0.912795,2.99935,,2.105042,3.954082,-0.190157,0.039101,31.604855,5.375087,8.721535,0.149802,1.560235,,0.808861,0.047633,2.219759,-0.01358,0.116811,145.976931,167.527529,,7.885829,38.732495,-0.065293,-0.06182,5.870936,0.127336,0.156622,4.261631,3.618871,6662.093274,0.103015,,0.890448,,798.5453,3.890902,55.850748,6.851554,7.924058,0
C13248,C13248,0.118941,0.665123,0.234798,0.977214,13.902499,,-0.063369,-0.000562,1.716497,0.539877,-0.023995,0.117564,-0.011775,-0.010191,2592.846192,0.231749,1.222167,0.064299,-0.043221,,0.864426,,0.013023,,0.163846,0.050523,,10.871071,3.315705,0.234968,-0.029255,153.538567,4.049416,3.306594,0.060435,2.546122,,0.497881,-0.084938,0.20478,0.057935,,114.615868,84.378348,,1.288735,,-0.005278,0.035401,1.659122,0.522966,0.305926,1.740543,-2.175277,389.503593,0.008094,-0.214099,1.030629,,,5.457959,76.961989,2.548629,107.71846,0
C11151,C11151,0.030895,0.489982,0.525617,2.647971,42.925921,,0.01474,2.020584,2.154946,0.690169,0.072,0.313698,0.070778,0.041936,2344.468047,0.503315,3.026484,0.183102,0.082369,15.965409,1.153779,,0.039308,,0.466924,0.134214,,1.627697,3.706011,0.075488,0.04879,76.786831,7.020567,8.394443,0.025263,2.074273,,0.770614,0.082559,0.586804,0.048489,,114.066803,73.264735,0.210042,2.468062,28.980162,0.041445,-0.016872,1.498959,0.267947,0.139637,4.120388,2.40031,1718.026432,0.045796,0.122586,0.982416,,22.392525,3.84764,63.69468,9.404061,11.672675,0
C15434,C15434,0.148252,0.452627,0.381941,4.302862,22.485455,,0.056206,1.137131,1.465133,0.647205,0.074454,1.656994,0.230918,0.138601,1372.24514,0.632091,3.693243,0.165688,0.165549,,1.410866,,0.020241,0.35755,0.736554,0.565839,,1.758551,4.802639,0.154388,0.04923,50.178453,9.099027,0.070014,0.151946,1.561026,,0.765385,0.037842,0.209509,0.129768,,101.371692,94.08776,,2.354002,,,,2.678566,0.165918,0.275073,1.937527,0.797204,24748.16954,0.183016,0.151382,0.896327,,,7.639627,59.419967,5.883793,6.324679,0
C14229,C14229,0.06058,0.264211,0.219646,1.572798,14.197852,,0.008004,2.05203,0.97148,0.446111,0.083541,0.048214,0.045574,-0.014028,3497.050096,0.422589,3.980786,0.094842,0.053071,56.839717,1.055133,0.096462,0.05449,0.189565,0.476189,0.146658,1.04394,-0.263578,4.480296,0.151435,0.005111,65.462781,2.975227,-0.26646,0.095165,1.801413,,0.580583,0.012126,0.430094,-0.042621,0.043798,161.399877,96.502493,0.301736,1.605559,61.302139,0.004314,0.032494,1.658658,0.359154,0.189174,2.426148,2.402661,10367.25187,0.067043,0.06576,0.928132,,14.475952,4.136646,79.411674,7.554362,0.665604,0
C13131,C13131,,0.522866,0.162726,1.471272,-22.901993,,0.059013,0.617559,1.13255,0.530942,0.020218,0.218431,0.106572,0.016915,4248.019076,0.079528,1.784036,0.031824,-0.001998,13.900335,0.874204,0.04106,,,0.271114,0.314065,,-1.091626,4.081677,0.494474,0.06246,139.693072,4.180541,-0.074911,0.100913,1.086775,,0.646441,0.027277,0.113742,0.089981,0.081073,76.370474,87.387574,,1.594784,22.845681,0.050978,-0.038039,1.57172,0.514761,0.177782,2.163344,1.168228,-359.062466,0.047542,,0.993276,,10.523072,8.375226,128.49992,4.018735,-4.730573,0
C14413,C14413,,0.135429,0.537949,3.780539,70.62002,,0.222064,4.218496,1.124937,0.766871,0.246816,1.165116,0.183358,0.172271,654.947125,1.420699,4.397311,0.246433,0.122028,,1.065045,0.200725,,0.565658,0.767332,1.462083,39.414057,1.163235,4.74325,-0.053614,0.143085,59.337681,9.188192,1.920613,0.222398,0.923699,,0.863338,0.082552,3.286822,0.026905,0.064431,140.401758,84.425165,,1.490257,,0.050207,0.116929,6.24035,0.124846,0.112001,3.97679,1.603487,21418.38884,0.153418,,0.913449,,,3.997717,52.018515,6.03929,5.630771,0
C10770,C10770,0.038906,0.426008,0.26969,1.882809,8.476659,0.380193,0.059752,2.384448,1.080007,0.679923,0.111528,0.602906,0.063391,0.13857,1069.678951,0.211917,2.167515,0.079173,0.069122,50.860275,1.063162,0.154126,0.030914,0.462461,0.505672,0.833407,,2.591818,4.55919,0.113379,0.095449,65.069914,7.676739,0.662921,0.097871,1.92733,,0.719907,0.087433,0.557108,-0.388003,0.036741,108.019508,65.798953,-0.004317,1.067816,49.856571,0.039617,0.049392,1.950759,0.313832,0.264789,2.105559,1.349503,11555.28892,0.103782,0.090384,0.962452,,18.028025,6.342617,81.074038,6.207116,-1.223038,0
C11019,C11019,0.104545,0.614636,0.213294,2.066939,-15.957839,,0.125414,1.070323,1.862143,0.513194,0.07501,0.278519,0.03,0.067266,3634.714495,0.111034,1.569214,0.091681,0.02811,53.884904,,0.011474,0.059376,,0.4123,0.243301,-1.865712,0.001581,3.940741,0.39985,0.006139,92.11925,3.525786,2.671006,0.047776,1.771014,,0.491811,0.016175,-0.0023,0.187076,0.013563,170.887636,120.448049,6.237951,1.080504,37.506285,0.020271,0.00031,1.165125,0.488152,0.312573,1.154537,2.534485,3217.306436,0.053511,0.107215,0.971789,,185.450138,4.251816,88.359952,4.79811,9.430286,0
C11006,C11006,-0.01135,0.539613,0.36051,1.562509,13.71477,,0.072272,-0.212917,2.712575,0.51192,0.091725,-0.037889,0.014769,0.132063,219.072504,0.248524,3.32262,0.079391,0.022571,45.229944,1.396677,,0.017569,,0.557252,0.154138,,0.30649,3.573022,0.121032,0.098834,54.667284,8.748712,5.325371,0.056057,2.61872,,0.68817,0.085443,0.467181,-0.410623,,91.24984,23.197281,0.65397,1.080665,43.416399,-0.059704,0.025552,2.413179,0.307589,0.170745,0.947839,1.053147,1022.86699,0.10019,-0.197522,0.946116,,13.899734,10.985087,34.027853,3.222136,2.357173,0
C11495,C11495,0.091708,0.67535,0.163201,1.483011,-37.755621,,0.050491,1.211456,0.908784,0.329454,0.082622,0.460538,0.050474,0.07471,-2734.153197,0.237158,1.445105,0.083932,-0.016224,58.696143,1.091866,,0.039553,,0.40854,0.019773,,0.129733,3.788806,0.563825,0.044867,94.737213,2.235879,0.893791,0.028074,1.15448,,0.444695,0.041683,0.087536,-0.05654,,75.33202,63.855447,10.236381,0.891838,62.301967,0.048823,-0.016885,1.013269,0.44083,0.345824,0.726934,0.690051,-184.652003,0.079693,-0.02809,0.979704,,0.105902,10.173703,77.174748,4.650638,2.702912,0
C12054,C12054,0.113858,0.677451,0.278456,1.784149,-23.296224,,0.138211,0.493583,1.415024,0.293508,0.097425,0.291145,0.056903,0.08427,9250.434814,0.064621,1.574107,0.091954,0.068486,54.749124,1.407088,0.112019,0.044706,,0.298353,0.279205,-3.644015,0.02619,4.415336,0.532825,0.067135,99.331137,3.432331,3.110803,0.051193,1.737147,,0.42216,0.02352,0.261204,0.223467,0.031431,140.114744,41.746764,-0.258271,0.950559,115.929203,0.009426,0.040323,1.127956,0.365033,0.155886,2.64506,2.60779,7327.91861,0.023857,0.127833,0.979397,,27.059135,5.603114,161.340434,2.58211,8.962335,0
C15040,C15040,0.079359,0.812093,0.151738,0.950693,-82.050894,,0.028344,1.000743,1.445873,0.469482,0.042974,0.177185,0.079588,0.014552,790.431021,0.122627,1.751386,0.055405,0.014061,94.540251,1.41732,0.130181,0.035438,,0.035587,0.20218,-2.309032,-0.392705,4.441979,0.416633,0.019005,123.010422,4.378215,3.829372,0.128158,1.883256,,0.300344,0.036647,0.07426,0.283506,0.030585,141.811391,40.699417,-0.072762,0.837229,57.254646,0.084423,0.041907,0.713531,0.561099,0.370676,1.506669,0.461967,4586.25433,0.02873,0.053644,0.994419,,3.401595,6.331218,68.213553,3.882635,3.058987,0
C11146,C11146,0.176423,0.348342,0.432913,4.605639,-14.457554,,0.204509,0.588241,0.712074,0.507893,0.166185,0.903148,0.153775,0.17656,-7777.965361,0.304616,6.756534,0.130425,0.168338,45.78648,0.935905,,0.099698,,0.628267,-0.476793,,0.237319,4.337464,0.622984,0.139412,-11.241805,7.60473,0.132498,0.157947,1.237732,,0.611979,0.072923,0.606792,12.924522,,79.498459,97.065837,1.555981,0.678764,37.674766,-0.019559,0.054678,2.691244,0.231292,0.329286,2.000939,1.71422,3754.398829,0.079226,0.317,0.830982,,8.021931,4.514375,81.768949,3.71528,1.374487,0
C10628,C10628,0.023794,0.280782,0.419023,3.057006,24.803256,,0.202371,4.77489,1.169937,0.548166,0.061513,0.342661,0.187301,0.178212,250.238257,0.16681,3.848055,0.220043,0.048642,66.798802,1.270172,,0.084035,0.250827,0.750311,0.747434,,0.625931,4.087083,0.0836,0.173415,62.094556,6.987994,0.05772,0.082909,1.788476,,0.693085,0.024018,0.708447,2.816422,,97.491682,55.970899,0.917056,1.595107,41.140622,0.180576,0.13843,1.726825,0.230782,0.235139,2.348996,2.444493,5118.280076,0.060057,0.129479,0.853187,,7.367627,7.200655,47.233191,8.636798,7.145438,0
C13950,C13950,-0.144872,0.538728,-0.139142,0.685541,-89.18705,0.032716,-0.036576,-0.123675,0.863182,0.257343,0.02816,-0.088524,0.075198,0.089273,-3624.536148,0.201988,2.75803,-0.025073,0.050315,22.27444,1.011417,0.132753,-0.011057,-0.033364,0.273995,0.242529,,-0.52376,4.181848,0.393319,0.023615,58.331164,3.138694,0.79273,-0.013473,1.239131,,0.524502,-0.008906,0.768309,0.467169,0.023066,93.706073,100.168499,1.83908,0.508768,28.293047,0.04655,-0.069764,0.56483,0.680847,0.302154,-0.047237,-0.344466,1643.664144,-0.086319,-0.229571,0.956919,,49.989096,5.855042,125.255682,2.387666,5.347305,0
C14167,C14167,0.123762,0.504422,0.253296,2.563972,15.750719,,0.040824,0.823167,1.116351,0.638913,0.120545,0.187061,0.107308,0.077573,2829.76434,0.38778,2.625049,0.109538,0.052796,52.342341,1.091857,0.173841,0.01383,0.307653,0.42214,0.425963,1.20069,0.409994,4.749593,0.326231,0.100481,69.278716,6.03615,1.0565,0.118027,0.907076,,0.564149,0.046054,0.439523,-0.101376,0.11489,107.35934,81.974719,-0.883917,0.663703,49.347497,0.083674,-0.021246,1.424718,0.271754,0.142701,1.007776,1.838479,6592.680361,0.024315,0.008926,0.926498,,24.049582,4.760249,48.994335,3.939973,1.823855,0
C15104,C15104,0.093246,0.624668,0.217402,1.378849,27.721463,0.011755,0.108785,1.681414,1.062769,0.310349,0.088925,0.304599,0.061724,0.076984,3514.094362,0.080012,2.497902,0.102173,0.05058,29.424273,1.156764,0.100041,0.034635,0.108471,0.532751,0.334676,0.385079,6.145922,4.574126,0.130002,0.045945,49.384437,5.641842,0.085805,0.080831,1.134458,,0.568216,0.015439,-0.01523,-0.420906,0.039672,130.451908,96.395545,-8.459604,1.783966,17.395742,0.038013,-0.011733,1.416996,0.371124,0.138103,7.461169,11.663157,6476.089629,0.065825,0.041301,0.970923,,58.806298,4.840901,105.893597,3.373932,-17.640015,0
C10019,C10019,0.146835,0.313337,0.256347,1.552791,73.457152,,0.034191,2.491266,1.380169,0.670122,0.051257,0.500452,0.121081,0.139289,-95.44589,0.482332,2.188784,0.078874,0.087566,81.735482,0.857204,0.132953,0.09193,0.032636,0.416039,0.524809,3.957367,1.633604,5.317592,0.155871,0.073995,72.218664,5.62003,1.319528,0.056293,1.943062,,0.640571,0.111364,0.150733,-0.211946,0.120738,111.65134,134.519077,-57.192099,1.725393,73.221042,0.155187,0.108404,1.122187,0.202998,0.323341,1.820443,1.928373,70684.38116,0.105273,0.134866,0.91271,,407.839328,4.246882,61.811373,9.46247,7.362534,0
C10393,C10393,0.137885,0.357695,0.40172,3.61551,86.495231,,0.169496,3.803636,1.617296,0.601804,0.196715,0.948141,0.067957,0.12819,1650.023219,0.122145,4.914431,0.208214,0.078938,37.539209,,,0.128929,0.400803,0.455989,0.711166,,4.048805,3.889621,0.018102,0.120416,,6.523916,5.067286,0.204962,1.535216,,0.674667,0.055938,0.784827,,,155.396887,61.834837,0.497054,1.863222,63.839569,,,2.805367,0.319392,,0.625755,5.725617,3749.945158,,0.01523,0.942054,,6.504935,6.507674,53.725762,6.331956,5.364615,0
C13380,C13380,-0.048715,0.352446,0.130539,1.70935,-34.769298,,0.12884,3.322417,1.004442,0.693468,0.193428,0.882249,0.03544,-0.001904,304.937505,0.152602,4.359748,0.183738,0.032949,47.173774,1.097861,,0.002411,,0.405647,0.3079,,1.179635,3.972404,0.236799,0.203615,186.89488,2.275039,4.037996,0.049768,1.492103,,0.700462,0.037347,0.590331,,,101.494351,67.230661,-0.163514,0.554454,70.641423,,,1.54391,0.362884,0.430291,2.228596,2.304351,3793.589063,0.287123,0.146665,0.581358,,4.464345,5.782228,93.932346,2.826633,4.142218,0
C14527,C14527,0.023761,0.337642,0.310991,5.571144,-35.762512,,0.060225,7.516252,1.565815,0.802296,0.095851,0.264887,0.008611,0.128755,1088.060312,1.063466,2.161157,0.086934,-0.019184,169.887787,1.188563,,-0.025927,0.246534,0.539637,1.045941,,0.088603,4.996004,0.520994,0.082165,43.516802,5.283245,2.730516,0.089307,1.506089,,0.586078,0.029905,-0.290929,0.053027,,247.806641,78.34643,0.591884,2.651062,250.167534,,,5.040514,0.293627,0.069175,3.175217,2.66425,35739.77476,0.226257,0.137157,0.751601,,4.044601,3.700326,66.514596,11.014338,3.202753,0
C12881,C12881,0.050226,0.590595,0.363954,1.064519,21.117362,,-0.000377,0.010586,2.01309,0.516327,0.089541,0.922259,0.105536,0.14363,5720.730791,0.853828,4.347481,0.132145,0.02812,28.659006,1.540003,0.130614,0.062711,0.088639,0.627714,-0.066623,,0.198967,3.548339,0.196045,0.052073,65.997663,9.92989,7.33595,0.10674,1.956739,,0.588596,0.079518,-0.262486,0.100348,0.03172,156.126387,97.414771,0.38488,2.551689,43.293202,-0.000226,0.085409,3.113842,0.352663,0.137845,0.724739,3.199075,740.855603,0.071251,0.164817,0.938301,,1.381977,5.731172,124.051041,3.078333,23.792387,0
C14065,C14065,-0.644678,0.821358,0.420897,3.565037,79.650479,,-0.142805,1.894319,7.095993,0.448522,-0.172462,-3.079089,-0.013047,0.259598,1983.169342,1.015558,3.322395,-0.35147,0.032563,,,,-0.027806,,0.008505,3.545735,,,2.385983,0.078857,0.027215,,,,-0.043143,5.506765,,0.614666,-0.040317,0.224932,,,58.266914,20.279336,,0.443782,,,,6.305236,0.408883,,,,46.020052,,4.368674,,,,7.554632,17.249051,16.786876,,0
C11794,C11794,0.079568,0.483816,0.284846,2.241159,20.720939,,0.125696,2.251587,1.833801,0.504647,0.100367,0.296807,0.105964,0.058967,999.495075,0.888421,1.795467,0.076481,0.069672,27.294399,,,0.066824,,0.304744,0.460796,,0.4183,3.855688,0.112149,0.060363,47.999573,8.343405,3.682482,0.192818,2.054543,,0.590648,0.019971,0.341785,-0.194601,,106.725794,54.590572,0.69304,1.936484,57.340487,,,1.973435,0.327026,0.135137,1.6224,3.178554,3365.864861,0.112815,0.255016,0.974304,,12.25329,7.046498,65.040793,10.153397,0.884261,0
C13071,C13071,0.147721,0.658962,0.143213,1.497209,3.314794,,0.128275,0.888539,2.682623,0.545311,0.091117,0.465714,0.05465,0.11416,565.525317,0.392694,1.675747,0.076624,0.037607,30.274629,1.55173,,0.068284,,0.346455,0.302968,,0.412356,3.88533,0.148632,0.068485,62.687228,6.371755,3.599004,-0.000887,2.268559,,0.468681,-0.000197,0.45895,-0.498399,,94.364817,59.333557,-13.543365,0.998989,36.157166,0.027446,0.060494,1.439795,0.604171,0.225977,0.286734,3.194883,1646.30423,0.03552,0.409888,0.941055,,-749.524852,4.626629,60.029728,5.038687,34.624709,0
C10514,C10514,0.114458,0.647791,0.334372,1.312208,19.84542,,0.064445,0.652553,1.90965,0.447006,0.066008,0.074709,0.062346,0.007551,190.515042,0.133644,3.008135,0.00735,0.017401,30.37349,1.204685,0.141036,0.062524,0.375495,,0.372643,8.424299,1.946814,4.05419,0.34594,0.048534,67.302349,4.312608,3.323135,0.118708,1.749336,,0.637087,0.070779,0.15753,0.109017,0.025643,105.486372,46.637792,0.061226,0.590457,29.359449,,,1.835113,0.530642,0.186403,5.593288,2.518014,2176.304152,0.02537,0.202838,0.989271,,11.737078,8.765492,66.969625,4.212191,15.579103,0
C13963,C13963,0.017916,0.381503,0.365907,3.638658,-54.890177,,0.272375,4.131774,1.651367,0.574954,0.017023,0.974154,0.0926,0.029833,-59.133312,3.223995,1.875847,0.111153,0.007888,55.912035,1.086489,,0.099604,,0.245434,0.348932,,1.772828,3.902072,-0.009875,0.103412,538.890022,3.951618,2.824691,0.139097,1.756014,,0.739411,0.007836,0.303812,,,194.882783,79.657361,1.641569,1.277163,116.542982,,,4.300541,0.243551,1.933245,1.166483,1.485678,1271.786297,0.606745,-0.016788,0.488774,,2.415673,7.469103,84.858374,2.632905,2.366901,0
C10325,C10325,,0.55371,0.137036,1.620253,76.013682,,0.064465,2.427108,0.826025,0.414266,0.021657,0.414692,0.108708,0.126532,2319.506918,0.44505,1.499757,0.071321,0.055231,56.121905,1.17782,0.095149,,0.005408,0.450045,0.398254,,0.186735,5.562639,0.298283,0.066566,103.427821,4.521941,0.307552,0.049581,1.257912,,0.531875,0.056438,0.438759,0.38045,0.071397,108.630788,55.826064,,1.637528,55.425478,0.015944,0.064282,1.131878,0.214322,0.434654,1.286052,1.291405,83559.95075,0.010353,,0.983446,,8.093278,9.530431,94.494562,6.059718,3.381452,0
C12731,C12731,0.169509,0.404835,0.201066,2.938346,5.053872,,-0.040436,2.016005,2.585728,0.537171,0.215038,0.383286,0.051765,-0.01155,-1483.787877,0.676707,2.051332,0.235416,0.097696,48.09016,1.04018,,0.045385,0.485568,0.649464,0.408255,,-0.371699,3.766537,0.256968,0.081971,72.858219,4.561045,3.697633,0.122936,2.374886,,0.70553,0.092318,0.997346,0.172599,,109.296113,45.640684,68.695983,1.314896,36.299638,0.206873,0.01092,0.976489,0.396791,0.192234,4.164478,3.391718,1116.354782,0.096643,-0.172191,0.883206,,369.163866,16.199839,38.562648,9.390315,11.607996,0
C13797,C13797,0.158653,0.266217,0.563681,2.887836,75.342744,,0.1433,4.777273,1.292032,0.704015,0.125205,0.553208,0.134347,0.190406,1060.012666,0.466285,5.176863,0.086465,0.092642,,1.259063,,0.112812,,0.709794,1.015006,,4.854042,3.988503,0.077747,0.058266,64.058349,9.926324,9.658347,0.22791,1.344539,,0.890745,0.020656,0.249043,,,145.239048,95.295373,,1.598781,,,,2.649459,0.171638,0.13627,10.747063,11.211138,3859.783487,0.131805,0.227817,0.921216,,,4.620786,35.315565,10.162543,0.89287,0
C14595,C14595,0.086616,0.400913,0.352766,2.753589,-16.485448,,0.092343,1.140868,0.979325,0.466385,0.006115,0.320024,0.133196,-0.013033,2874.587779,0.238748,4.064825,-0.018576,0.092616,72.457508,1.11214,,0.061468,0.138794,0.453643,0.265676,,0.792198,4.234812,0.202123,-0.008514,69.044811,3.35113,1.531056,0.095344,1.109838,,0.569607,0.030029,-0.274202,0.170519,,156.072417,40.888375,-0.150514,1.312841,78.568075,-0.033965,-0.056703,1.707161,0.453007,0.217726,1.280264,1.590893,1641.539854,0.043893,0.190827,0.978447,,5.714517,8.548954,75.5794,3.129929,3.333733,0
C10052,C10052,0.055015,0.565757,0.055099,1.560357,-15.105316,,0.05978,1.348284,1.069176,0.44985,0.094636,0.12069,0.044091,0.019031,531.977595,0.091269,2.026263,0.079541,0.034064,14.249561,1.026521,0.042152,0.052072,0.147975,0.507733,0.092735,,-0.17045,4.641149,0.381933,0.024676,116.736173,2.832459,-0.280392,0.082517,1.518885,,0.497415,0.011679,0.141593,0.303012,0.037642,87.65869,113.646604,5.596855,0.64375,23.022267,0.003157,-0.023015,1.463989,0.566868,0.232261,1.873611,0.727343,3151.98235,0.06726,0.015885,0.928543,,6.171963,4.013348,72.148473,5.486018,5.609989,0
C12870,C12870,0.045966,0.417994,0.183622,1.267667,-28.304354,,0.085267,0.341415,1.248471,0.528487,0.076504,0.299168,0.053027,-0.003276,552.059597,0.235499,1.609919,0.061486,0.048354,84.616691,1.423143,,-0.014441,0.322308,0.234488,0.169178,,-0.066507,4.492325,0.600678,0.045016,115.508355,4.911008,0.528496,0.090274,2.237899,,0.603206,0.030412,0.279303,0.279351,,144.594276,44.616218,0.115178,0.606286,60.255913,0.021037,0.061249,1.260462,0.427757,0.443816,1.240571,1.646339,661.439668,0.151392,-0.087863,,,3.95114,6.558267,104.109963,6.760264,7.092676,0
C10827,C10827,0.00995,0.285794,0.083804,2.199274,3.447713,,0.08766,0.40462,2.075805,0.692976,0.075505,0.034599,-0.014089,-0.02023,4024.912479,0.039243,4.003897,0.130957,0.01174,73.153269,0.991165,,0.057735,,0.307529,0.658191,,0.711382,3.505778,0.093338,0.0077,81.296056,5.432178,5.381083,-0.048891,2.099605,,0.746883,0.067962,0.526058,,,59.505839,35.396916,-8.748336,1.540284,30.405382,,,1.185104,0.2346,0.323622,-4.883165,7.256706,116.570794,0.015558,0.078877,0.902065,,-113.702545,12.847168,98.509919,5.155718,4.495255,0
C14831,C14831,0.104742,0.635608,0.107179,1.793284,38.822716,,0.024818,2.553936,1.664546,0.375485,-0.022904,0.522307,0.078144,0.079955,1398.515502,0.198956,1.832615,0.103744,0.045435,24.671351,0.99131,,0.017751,,0.22329,0.092021,,-1.1254,3.795078,0.414562,0.034883,107.744216,4.361758,2.2323,0.055896,1.092992,,0.755563,0.022252,0.489587,,,146.399425,35.943279,6.20828,0.937622,29.279816,,,1.047279,0.361235,0.303266,4.045249,1.192205,35.758428,0.068396,0.055604,0.956081,,32.736969,6.427793,90.315134,5.016543,4.36797,0
C12767,C12767,0.099531,0.555023,0.153141,1.517478,-16.123088,,0.144339,2.19845,1.146156,0.589757,0.061603,0.283376,0.053745,0.155073,2085.710144,0.307895,3.430324,0.015849,0.082746,76.664082,1.162952,0.104519,0.000413,-0.005589,0.650658,0.117916,,0.058425,4.676222,0.180617,0.02877,74.465162,6.850407,0.221633,0.028663,1.292119,,0.70084,0.11325,0.142287,0.078977,0.025477,110.229738,38.888683,-0.119242,0.730507,83.240942,0.0311,0.007804,1.050094,0.29682,0.208244,1.83781,2.681969,10532.03483,0.055678,,0.950784,,4.146704,4.943619,65.498189,6.478242,-2.927451,0
C15728,C15728,0.068199,0.529907,-0.020005,0.947522,-63.975516,,0.071371,0.665353,1.117709,0.313718,-0.034138,0.007661,0.00368,-0.022014,7426.79597,0.022273,1.374644,-0.033645,0.062007,76.509087,1.330084,,0.03078,-0.013591,0.161212,0.124694,,1.703377,4.257093,0.495901,0.058865,191.341025,2.198946,0.334919,-0.025389,1.006216,,0.43371,0.045497,0.001187,-0.317086,,119.624026,41.024614,0.097391,0.407268,67.403739,-0.010646,0.047739,0.885603,0.592685,0.317164,1.272956,-0.325462,2356.105082,0.04894,0.07842,0.993999,,8.127533,6.242614,111.625205,2.577747,3.244795,1
